Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707001200.0 12834.0 NA 470 631 0 201 NA NA NA 613 870 0 323 NA NA NA 1103 2805 595 387 NA NA NA 1156 3539 711 532 NA NA
1707001200.0 129.0 132 178 354 NA NA NA NA 215 250 501 NA NA NA NA 531 318 1477 NA NA NA NA 813 661 2182 NA NA NA NA
1707001200.0 1301.0 157 219 318 NA NA NA NA 252 305 442 NA NA NA NA 1270 335 955 NA NA NA NA 985 482 1195 NA NA NA NA
1707001200.0 1307.0 NA 219 249 104 0 NA NA NA 305 391 171 0 NA NA NA 305 578 173 205 NA NA NA 350 697 237 253 NA NA
1707001200.0 1308.0 NA 218 252 103 0 NA NA NA 314 373 171 0 NA NA NA 290 497 186 209 NA NA NA 343 744 387 272 NA NA
1707001200.0 131.0 137 181 350 NA NA NA NA 217 253 494 NA NA NA NA 826 314 1484 NA NA NA NA 853 503 1959 NA NA NA NA
1707001200.0 1315.0 NA 226 403 0 NA NA NA NA 314 561 0 NA NA NA NA 332 1490 342 NA NA NA NA 380 1994 544 NA NA NA
1707001200.0 1316.0 NA 226 405 0 NA NA NA NA 322 569 0 NA NA NA NA 320 1498 348 NA NA NA NA 572 2086 592 NA NA NA
1707001200.0 1319.0 NA 220 402 0 NA NA NA NA 312 576 0 NA NA NA NA 347 1485 342 NA NA NA NA 806 1852 541 NA NA NA
1707001200.0 1320.0 NA 231 396 0 167 NA NA NA 320 567 0 248 NA NA NA 337 1478 332 401 NA NA NA 570 2003 401 698 NA NA
1707001200.0 1322.0 NA 230 410 0 170 NA NA NA 328 550 0 252 NA NA NA 346 1535 334 411 NA NA NA 484 2765 424 610 NA NA
1707001200.0 1323.0 NA 224 390 0 NA NA NA NA 308 556 0 NA NA NA NA 339 1467 337 NA NA NA NA 730 1908 516 NA NA NA
1707001200.0 1325.1 NA 237 249 0 NA NA NA NA 322 386 0 NA NA NA NA 359 603 335 NA NA NA NA 515 808 399 NA NA NA
1707001200.0 1325.3 NA 238 238 0 NA NA NA NA 325 384 0 NA NA NA NA 352 630 324 NA NA NA NA 579 1197 521 NA NA NA
1707001200.0 1325.5 NA 255 0 NA NA NA NA NA 360 0 NA NA NA NA NA 1558 161 NA NA NA NA NA 2036 265 NA NA NA NA
1707001200.0 1325.51 NA 240 0 NA NA NA NA NA 333 0 NA NA NA NA NA 1476 164 NA NA NA NA NA 1456 253 NA NA NA NA
1707001200.0 1325.516 NA 261 0 NA NA NA NA NA 362 0 NA NA NA NA NA 1621 157 NA NA NA NA NA 1450 203 NA NA NA NA
1707001200.0 1325.5161 NA 259 0 NA NA NA NA NA 360 0 NA NA NA NA NA 1616 160 NA NA NA NA NA 1426 217 NA NA NA NA
1707001200.0 1325.517 NA 246 0 NA NA NA NA NA 346 0 NA NA NA NA NA 1670 166 NA NA NA NA NA 1486 229 NA NA NA NA
1707001200.0 1325.518 NA 273 0 NA NA NA NA NA 385 0 NA NA NA NA NA 2062 159 NA NA NA NA NA 2313 234 NA NA NA NA
1707001200.0 1329.0 NA 233 415 0 171 NA NA NA 322 581 0 255 NA NA NA 347 1523 357 417 NA NA NA 494 2356 457 686 NA NA
1707001200.0 1331.0 NA 235 412 0 171 NA NA NA 327 569 0 259 NA NA NA 350 1500 353 420 NA NA NA 547 2139 444 580 NA NA
1707001200.0 1332.0 NA 235 411 0 NA NA NA NA 326 570 0 NA NA NA NA 367 1588 375 NA NA NA NA 629 1960 586 NA NA NA
1707001200.0 1338.0 NA 238 419 0 174 NA NA NA 322 587 0 258 NA NA NA 357 1629 362 430 NA NA NA 636 2436 511 591 NA NA
1707001200.0 1344.0 NA 234 409 0 NA NA NA NA 318 593 0 NA NA NA NA 368 1628 373 NA NA NA NA 840 1946 559 NA NA NA
1707001200.0 1345.0 NA 229 410 0 NA NA NA NA 323 578 0 NA NA NA NA 373 1614 383 NA NA NA NA 802 1927 588 NA NA NA
1707001200.0 1348.0 NA 228 408 0 NA NA NA NA 322 568 0 NA NA NA NA 362 1497 372 NA NA NA NA 797 1972 581 NA NA NA
1707001200.0 135.1 430 0 201 169 NA NA NA 565 0 278 256 NA NA NA 935 259 621 426 NA NA NA 1088 470 903 585 NA NA NA
1707001200.0 135.11 433 0 207 167 NA NA NA 598 0 291 257 NA NA NA 1088 266 721 424 NA NA NA 1892 550 769 514 NA NA NA
1707001200.0 135.13 432 0 NA NA NA NA NA 588 0 NA NA NA NA NA 902 300 NA NA NA NA NA 1064 386 NA NA NA NA NA
1707001200.0 135.14 430 0 204 162 NA NA NA 587 0 296 259 NA NA NA 911 267 626 436 NA NA NA 984 596 923 604 NA NA NA
1707001200.0 135.2 350 0 195 163 NA NA NA 495 0 282 248 NA NA NA 833 225 594 399 NA NA NA 1348 352 962 665 NA NA NA
1707001200.0 135.3 353 0 197 164 NA NA NA 494 0 285 247 NA NA NA 815 237 606 399 NA NA NA 1093 474 909 583 NA NA NA
1707001200.0 135.4 424 0 198 168 NA NA NA 576 0 289 250 NA NA NA 877 262 601 415 NA NA NA 1386 645 919 607 NA NA NA
1707001200.0 135.5 422 0 192 167 NA NA NA 583 0 292 261 NA NA NA 838 240 624 404 NA NA NA 1015 309 1210 546 NA NA NA
1707001200.0 135.8 192 NA NA NA NA NA NA 295 NA NA NA NA NA NA 644 NA NA NA NA NA NA 431 NA NA NA NA NA NA
1707001200.0 135.9 427 0 199 165 NA NA NA 571 0 289 249 NA NA NA 813 247 606 392 NA NA NA 996 498 985 418 NA NA NA
1707001200.0 136.72411 NA 261 0 NA NA NA NA NA 359 0 NA NA NA NA NA 1518 157 NA NA NA NA NA 1465 215 NA NA NA NA
1707001200.0 136.72412 NA 280 0 NA NA NA NA NA 369 0 NA NA NA NA NA 1727 155 NA NA NA NA NA 2404 249 NA NA NA NA
1707001200.0 136.733 NA 262 138 0 NA NA NA NA 412 206 0 NA NA NA NA 817 284 215 NA NA NA NA 775 680 291 NA NA NA
1707001200.0 136.735 NA 173 386 0 NA NA NA NA 251 541 0 NA NA NA NA 381 2219 262 NA NA NA NA 520 2446 346 NA NA NA
1707001200.0 136.7611 NA 263 0 NA NA NA NA NA 363 0 NA NA NA NA NA 1820 161 NA NA NA NA NA 1673 238 NA NA NA NA
1707001200.0 136.76111 NA 265 0 NA NA NA NA NA 373 0 NA NA NA NA NA 1708 149 NA NA NA NA NA 1389 189 NA NA NA NA
1707001200.0 136.762 NA 169 432 0 NA NA NA NA 247 651 0 NA NA NA NA 428 15199 246 NA NA NA NA 518 5327 386 NA NA NA
1707001200.0 136.7721 NA 258 0 NA NA NA NA NA 355 0 NA NA NA NA NA 1709 158 NA NA NA NA NA 2280 226 NA NA NA NA
1707001200.0 136.77211 NA 263 0 NA NA NA NA NA 362 0 NA NA NA NA NA 1647 150 NA NA NA NA NA 1404 194 NA NA NA NA
1707001200.0 136.7801 NA 199 0 NA NA NA NA NA 278 0 NA NA NA NA NA 507 166 NA NA NA NA NA 956 213 NA NA NA NA
1707001200.0 136.7802 NA 127 0 NA NA NA NA NA 202 0 NA NA NA NA NA 301 153 NA NA NA NA NA 433 228 NA NA NA NA
1707001200.0 136.7803 NA 197 0 NA NA NA NA NA 286 0 NA NA NA NA NA 632 157 NA NA NA NA NA 1144 226 NA NA NA NA
1707001200.0 136.831 NA 192 515 0 NA NA NA NA 270 774 0 NA NA NA NA 383 14678 258 NA NA NA NA 496 5302 287 NA NA NA
1707001200.0 136.8311 NA 262 0 NA NA NA NA NA 351 0 NA NA NA NA NA 1772 155 NA NA NA NA NA 1469 229 NA NA NA NA
1707001200.0 136.83111 NA 272 0 NA NA NA NA NA 383 0 NA NA NA NA NA 1798 158 NA NA NA NA NA 1535 242 NA NA NA NA
1707001200.0 136.8855 NA 192 157 0 NA NA NA NA 271 311 0 NA NA NA NA 348 526 144 NA NA NA NA 413 991 191 NA NA NA
1707001200.0 136.88811 NA 272 0 NA NA NA NA NA 356 0 NA NA NA NA NA 1770 150 NA NA NA NA NA 1780 194 NA NA NA NA
1707001200.0 136.8885 NA 193 157 0 NA NA NA NA 267 302 0 NA NA NA NA 347 543 145 NA NA NA NA 460 906 189 NA NA NA
1707001200.0 136.897 NA 302 130 0 NA NA NA NA 480 205 0 NA NA NA NA 890 224 260 NA NA NA NA 694 338 306 NA NA NA
1707001200.0 136.899 NA 319 170 0 NA NA NA NA 517 293 0 NA NA NA NA 1077 257 260 NA NA NA NA 682 317 314 NA NA NA
