Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706738400.0 1.0 161 175 282 NA NA NA NA NA NA 279 250 418 NA NA NA NA NA NA 1182 289 872 NA NA NA NA NA NA 848 445 1554 NA NA NA NA NA NA
1706738400.0 10.0 NA 214 392 0 NA NA NA NA NA NA 309 537 0 NA NA NA NA NA NA 1317 2801 405 NA NA NA NA NA NA 554 1819 508 NA NA NA NA NA
1706738400.0 1000.0 NA 368 230 0 114 NA NA NA NA NA 513 340 0 178 NA NA NA NA NA 2125 712 282 233 NA NA NA NA NA 1670 1210 395 327 NA NA NA NA
1706738400.0 10001.0 NA 294 472 0 154 174 NA NA NA NA 378 666 0 220 255 NA NA NA NA 1441 1445 399 309 484 NA NA NA NA 1019 1908 776 655 637 NA NA NA
1706738400.0 10002.0 NA 296 473 0 153 174 NA NA NA NA 395 653 0 224 261 NA NA NA NA 1526 1543 392 334 502 NA NA NA NA 818 2087 540 710 583 NA NA NA
1706738400.0 10003.0 NA 297 461 0 154 173 NA NA NA NA 393 653 0 223 263 NA NA NA NA 1429 1624 376 317 533 NA NA NA NA 568 1974 405 379 740 NA NA NA
1706738400.0 10004.0 NA 295 461 0 154 172 NA NA NA NA 390 648 0 228 254 NA NA NA NA 1464 1413 363 307 508 NA NA NA NA 560 1354 394 354 571 NA NA NA
1706738400.0 10005.0 NA 293 473 0 154 173 NA NA NA NA 393 670 0 220 259 NA NA NA NA 1524 1461 404 337 506 NA NA NA NA 777 1575 798 722 640 NA NA NA
1706738400.0 10006.0 NA 295 469 0 153 168 NA NA NA NA 379 666 0 223 256 NA NA NA NA 1443 1416 376 313 458 NA NA NA NA 871 1710 615 735 673 NA NA NA
1706738400.0 10007.0 NA 297 475 0 184 172 NA NA NA NA 389 644 0 288 259 NA NA NA NA 1451 1477 388 321 472 NA NA NA NA 1022 1893 682 781 624 NA NA NA
1706738400.0 10008.0 NA 300 463 0 184 173 NA NA NA NA 411 678 0 285 255 NA NA NA NA 1513 1610 419 324 493 NA NA NA NA 785 2510 568 504 574 NA NA NA
1706738400.0 10009.0 NA 297 477 0 185 175 NA NA NA NA 383 645 0 298 261 NA NA NA NA 1461 1485 379 323 481 NA NA NA NA 1132 2012 527 726 684 NA NA NA
1706738400.0 1001.0 NA 324 189 0 0 0 0 0 0 NA 462 264 0 0 0 0 0 0 NA 1887 372 83 64 85 200 115 201 NA 1980 742 433 377 140 251 286 288
1706738400.0 1001.2 NA 539 240 0 0 0 0 0 NA NA 750 376 0 0 0 0 0 NA NA 9785 775 99 124 132 141 135 NA NA 3876 604 129 646 608 248 186 NA
1706738400.0 1001.3 NA 519 237 0 NA NA NA NA NA NA 770 368 0 NA NA NA NA NA NA 7240 738 245 NA NA NA NA NA NA 2712 567 304 NA NA NA NA NA
1706738400.0 1002.0 NA 368 138 NA NA NA NA NA NA NA 519 180 NA NA NA NA NA NA NA 2458 203 NA NA NA NA NA NA NA 1924 200 NA NA NA NA NA NA
1706738400.0 1002.3 NA 506 226 0 NA NA NA NA NA NA 736 356 0 NA NA NA NA NA NA 6113 681 267 NA NA NA NA NA NA 2465 717 633 NA NA NA NA NA
1706738400.0 1002.4 NA 519 0 NA NA NA NA NA NA NA 743 0 NA NA NA NA NA NA NA 9248 378 NA NA NA NA NA NA NA 3437 437 NA NA NA NA NA NA
1706738400.0 10023.0 NA 290 467 0 153 169 NA NA NA NA 383 659 0 221 257 NA NA NA NA 1518 1527 407 322 468 NA NA NA NA 838 2009 586 408 541 NA NA NA
1706738400.0 10024.0 NA 307 491 0 186 176 NA NA NA NA 401 703 0 292 263 NA NA NA NA 1465 1663 414 306 501 NA NA NA NA 589 2101 440 342 887 NA NA NA
1706738400.0 10024.1 NA 307 301 0 NA NA NA NA NA NA 410 416 0 NA NA NA NA NA NA 1470 641 399 NA NA NA NA NA NA 647 676 433 NA NA NA NA NA
1706738400.0 10024.2 NA 307 483 0 NA NA NA NA NA NA 393 673 0 NA NA NA NA NA NA 1542 1702 397 NA NA NA NA NA NA 641 1639 423 NA NA NA NA NA
1706738400.0 10024.3 NA 306 278 0 NA NA NA NA NA NA 391 395 0 NA NA NA NA NA NA 1474 602 340 NA NA NA NA NA NA 595 637 388 NA NA NA NA NA
1706738400.0 10024.4 NA 305 481 0 NA NA NA NA NA NA 397 671 0 NA NA NA NA NA NA 1578 1798 400 NA NA NA NA NA NA 754 1770 453 NA NA NA NA NA
1706738400.0 10025.0 NA 299 472 0 150 175 NA NA NA NA 404 674 0 222 262 NA NA NA NA 1432 1502 394 323 500 NA NA NA NA 554 1441 426 505 535 NA NA NA
1706738400.0 10026.0 NA 305 495 0 158 176 NA NA NA NA 409 681 0 231 266 NA NA NA NA 1493 1841 428 310 497 NA NA NA NA 951 2147 567 465 689 NA NA NA
1706738400.0 1003.0 NA 389 0 NA NA NA NA NA NA NA 650 0 NA NA NA NA NA NA NA 2284 245 NA NA NA NA NA NA NA 1415 309 NA NA NA NA NA NA
1706738400.0 1004.0 NA 274 155 0 0 0 0 NA NA NA 407 221 0 0 0 0 NA NA NA 836 221 70 92 214 207 NA NA NA 1051 331 271 189 303 252 NA NA
1706738400.0 10042.0 NA 295 479 0 187 174 NA NA NA NA 396 660 0 295 264 NA NA NA NA 1474 1522 420 318 476 NA NA NA NA 1217 2262 525 655 635 NA NA NA
1706738400.0 1005.0 NA 211 164 0 0 NA NA NA NA NA 356 259 0 0 NA NA NA NA NA 475 201 84 99 NA NA NA NA NA 788 347 129 213 NA NA NA NA
1706738400.0 10059.0 NA 310 495 0 158 177 NA NA NA NA 400 686 0 237 262 NA NA NA NA 1499 2174 432 312 499 NA NA NA NA 907 2221 590 544 579 NA NA NA
1706738400.0 10071.0 NA 304 485 0 157 173 NA NA NA NA 400 684 0 225 267 NA NA NA NA 1544 1781 462 321 524 NA NA NA NA 931 2394 631 456 757 NA NA NA
1706738400.0 101.0 176 NA NA NA NA NA NA NA NA 304 NA NA NA NA NA NA NA NA 700 NA NA NA NA NA NA NA NA 775 NA NA NA NA NA NA NA NA
1706738400.0 1010.0 NA 91 108 0 NA NA NA NA NA NA 161 172 0 NA NA NA NA NA NA 126 159 146 NA NA NA NA NA NA 325 300 189 NA NA NA NA NA
1706738400.0 102.0 175 NA NA NA NA NA NA NA NA 281 NA NA NA NA NA NA NA NA 660 NA NA NA NA NA NA NA NA 769 NA NA NA NA NA NA NA NA
1706738400.0 1020.0 NA 99 85 0 95 NA NA NA NA NA 176 159 0 173 NA NA NA NA NA 152 111 57 151 NA NA NA NA NA 268 168 91 318 NA NA NA NA
1706738400.0 10224.0 NA 485 720 0 176 NA NA NA NA NA 651 1002 0 264 NA NA NA NA NA 2981 3135 462 535 NA NA NA NA NA 1506 2207 530 790 NA NA NA NA
1706738400.0 10224.15 NA 490 729 0 193 NA NA NA NA NA 621 1013 0 280 NA NA NA NA NA 2788 3095 436 593 NA NA NA NA NA 1745 2450 490 799 NA NA NA NA
1706738400.0 10225.0 NA 478 709 0 175 NA NA NA NA NA 659 1011 0 262 NA NA NA NA NA 2910 2914 440 509 NA NA NA NA NA 1657 2796 541 566 NA NA NA NA
1706738400.0 103.0 127 0 0 NA NA NA NA NA NA 208 0 0 NA NA NA NA NA NA 534 113 1167 NA NA NA NA NA NA 1009 236 1814 NA NA NA NA NA NA
1706738400.0 1030.0 NA 267 102 0 0 NA NA NA NA NA 399 173 0 0 NA NA NA NA NA 4568 145 57 55 NA NA NA NA NA 1615 218 100 83 NA NA NA NA
1706738400.0 1040.0 NA 489 86 0 NA NA NA NA NA NA 704 148 0 NA NA NA NA NA NA 8351 118 92 NA NA NA NA NA NA 2938 155 112 NA NA NA NA NA
1706738400.0 1040.1 NA 127 87 0 NA NA NA NA NA NA 203 148 0 NA NA NA NA NA NA 342 121 95 NA NA NA NA NA NA 847 226 140 NA NA NA NA NA
1706738400.0 1041.0 NA 126 92 0 NA NA NA NA NA NA 200 155 0 NA NA NA NA NA NA 227 127 62 NA NA NA NA NA NA 348 177 87 NA NA NA NA NA
1706738400.0 1042.0 NA 126 89 0 NA NA NA NA NA NA 202 151 0 NA NA NA NA NA NA 369 137 66 NA NA NA NA NA NA 938 260 130 NA NA NA NA NA
1706738400.0 10424.0 NA 259 479 0 NA NA NA NA NA NA 345 664 0 NA NA NA NA NA NA 344 1578 436 NA NA NA NA NA NA 493 2007 837 NA NA NA NA NA
1706738400.0 1043.0 NA 111 92 0 NA NA NA NA NA NA 187 159 0 NA NA NA NA NA NA 254 133 62 NA NA NA NA NA NA 392 280 146 NA NA NA NA NA
1706738400.0 1044.0 NA 110 115 0 NA NA NA NA NA NA 189 185 0 NA NA NA NA NA NA 257 169 69 NA NA NA NA NA NA 614 201 185 NA NA NA NA NA
1706738400.0 1045.0 NA 111 109 0 NA NA NA NA NA NA 183 176 0 NA NA NA NA NA NA 255 167 60 NA NA NA NA NA NA 362 288 100 NA NA NA NA NA
1706738400.0 105.0 148 181 88 NA NA NA NA NA NA 276 261 146 NA NA NA NA NA NA 1162 288 115 NA NA NA NA NA NA 1232 544 149 NA NA NA NA NA NA
1706738400.0 1052.0 NA 208 164 0 NA NA NA NA NA NA 355 263 0 NA NA NA NA NA NA 485 203 68 NA NA NA NA NA NA 772 329 203 NA NA NA NA NA
1706738400.0 1052.1 NA 147 0 NA NA NA NA NA NA NA 249 0 NA NA NA NA NA NA NA 187 63 NA NA NA NA NA NA NA 251 198 NA NA NA NA NA NA
1706738400.0 106.0 127 0 0 NA NA NA NA NA NA 209 0 0 NA NA NA NA NA NA 561 126 1241 NA NA NA NA NA NA 655 274 1580 NA NA NA NA NA NA
1706738400.0 1060.1 NA 167 NA NA NA NA NA NA NA NA 262 NA NA NA NA NA NA NA NA 524 NA NA NA NA NA NA NA NA 545 NA NA NA NA NA NA NA
1706738400.0 1060.2 NA 166 NA NA NA NA NA NA NA NA 257 NA NA NA NA NA NA NA NA 455 NA NA NA NA NA NA NA NA 522 NA NA NA NA NA NA NA
1706738400.0 107.0 167 183 361 NA NA NA NA NA NA 280 258 503 NA NA NA NA NA NA 1476 300 1390 NA NA NA NA NA NA 1115 471 1705 NA NA NA NA NA NA
1706738400.0 108.0 168 185 363 NA NA NA NA NA NA 283 257 500 NA NA NA NA NA NA 1808 303 1414 NA NA NA NA NA NA 1027 265 1352 NA NA NA NA NA NA
1706738400.0 10801.0 NA 286 470 0 153 177 NA NA NA NA 381 675 0 223 260 NA NA NA NA 1394 1420 381 302 467 NA NA NA NA 560 1489 407 368 480 NA NA NA
1706738400.0 10802.0 NA 286 413 0 155 177 NA NA NA NA 371 683 0 225 263 NA NA NA NA 1382 1462 391 302 483 NA NA NA NA 578 2515 1307 359 485 NA NA NA
1706738400.0 10803.0 NA 289 477 0 154 179 NA NA NA NA 376 646 0 226 262 NA NA NA NA 1405 1452 379 311 512 NA NA NA NA 654 1396 455 672 663 NA NA NA
1706738400.0 10804.0 NA 248 463 0 153 176 NA NA NA NA 374 654 0 231 259 NA NA NA NA 1388 1422 375 299 493 NA NA NA NA 586 1763 446 375 746 NA NA NA
1706738400.0 10804.31 NA 283 460 0 153 177 NA NA NA NA 386 629 0 228 257 NA NA NA NA 1447 1563 387 327 521 NA NA NA NA 921 3416 499 585 731 NA NA NA
1706738400.0 10805.0 NA 287 469 0 154 177 NA NA NA NA 389 638 0 222 267 NA NA NA NA 1478 1532 390 320 531 NA NA NA NA 893 2120 479 411 739 NA NA NA
1706738400.0 10805.31 NA 286 460 0 154 175 NA NA NA NA 387 654 0 227 261 NA NA NA NA 1517 1623 395 325 505 NA NA NA NA 1019 2571 497 408 590 NA NA NA
1706738400.0 10806.0 NA 288 468 0 153 171 NA NA NA NA 379 691 0 227 260 NA NA NA NA 1403 1465 378 311 470 NA NA NA NA 780 2663 516 595 637 NA NA NA
1706738400.0 10807.0 NA 288 473 0 182 175 NA NA NA NA 374 653 0 288 259 NA NA NA NA 1412 1479 381 316 481 NA NA NA NA 729 1936 434 680 596 NA NA NA
1706738400.0 10808.0 NA 286 472 0 182 176 NA NA NA NA 374 655 0 288 257 NA NA NA NA 1404 1499 401 313 467 NA NA NA NA 602 2053 748 353 480 NA NA NA
1706738400.0 10809.0 NA 289 472 0 182 177 NA NA NA NA 377 670 0 294 267 NA NA NA NA 1399 1502 374 304 505 NA NA NA NA 577 2020 400 350 868 NA NA NA
1706738400.0 10823.0 NA 286 471 0 153 172 NA NA NA NA 376 650 0 226 265 NA NA NA NA 1400 1454 382 311 472 NA NA NA NA 779 2552 434 551 610 NA NA NA
1706738400.0 10824.0 NA 293 489 0 185 179 NA NA NA NA 387 664 0 307 270 NA NA NA NA 1524 1720 445 328 530 NA NA NA NA 801 2007 616 429 651 NA NA NA
1706738400.0 10824.1 NA 298 301 0 NA NA NA NA NA NA 390 421 0 NA NA NA NA NA NA 1444 616 393 NA NA NA NA NA NA 612 578 450 NA NA NA NA NA
