Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1706396400.0 1.0 67 160 135 NA NA 87 182 164 NA NA 1036 353 330 NA NA 1064 415 396 NA NA
1706396400.0 1000.0 NA 194 105 0 48 NA 236 130 0 64 NA 1885 316 275 92 NA 1930 344 297 109
1706396400.0 1001.0 NA 189 46 0 NA NA 214 62 0 NA NA 1667 37 34 NA NA 1762 67 51 NA
1706396400.0 1002.0 NA 190 64 NA NA NA 218 82 NA NA NA 1731 150 NA NA NA 1806 165 NA NA
1706396400.0 101.0 95 NA NA NA NA 124 NA NA NA NA 591 NA NA NA NA 620 NA NA NA NA
1706396400.0 102.0 95 NA NA NA NA 123 NA NA NA NA 507 NA NA NA NA 537 NA NA NA NA
1706396400.0 103.0 62 0 0 NA NA 78 0 0 NA NA 367 284 225 NA NA 432 348 262 NA NA
1706396400.0 105.0 67 170 50 NA NA 87 200 63 NA NA 1038 372 27 NA NA 1088 452 46 NA NA
1706396400.0 106.0 62 0 0 NA NA 78 0 0 NA NA 381 295 222 NA NA 419 351 259 NA NA
1706396400.0 107.0 69 172 193 NA NA 88 202 221 NA NA 1796 407 487 NA NA 1834 473 527 NA NA
1706396400.0 108.0 68 172 193 NA NA 87 202 221 NA NA 1927 409 483 NA NA 1969 475 525 NA NA
1706396400.0 109.0 67 172 187 NA NA 88 204 222 NA NA 2187 436 514 NA NA 2256 513 599 NA NA
1706396400.0 110.0 64 169 190 NA NA 81 199 218 NA NA 502 381 416 NA NA 525 449 491 NA NA
1706396400.0 111.0 68 171 192 NA NA 87 201 220 NA NA 1164 366 401 NA NA 1193 434 460 NA NA
1706396400.0 112.0 68 171 192 NA NA 88 201 220 NA NA 1823 391 441 NA NA 1909 464 470 NA NA
1706396400.0 113.0 70 172 194 NA NA 90 204 221 NA NA 2282 427 490 NA NA 2316 485 537 NA NA
1706396400.0 114.0 70 170 194 NA NA 90 204 221 NA NA 2213 411 509 NA NA 2251 469 550 NA NA
1706396400.0 115.0 71 172 195 NA NA 90 204 223 NA NA 2530 422 550 NA NA 2599 483 589 NA NA
1706396400.0 116.0 68 172 194 NA NA 90 204 222 NA NA 2731 418 496 NA NA 2812 488 530 NA NA
1706396400.0 117.0 69 173 195 NA NA 90 205 223 NA NA 2964 439 550 NA NA 3045 501 596 NA NA
1706396400.0 118.0 69 165 196 NA NA 91 206 224 NA NA 2982 452 561 NA NA 3099 516 600 NA NA
1706396400.0 119.0 68 170 193 NA NA 87 201 220 NA NA 1633 390 432 NA NA 1669 465 459 NA NA
1706396400.0 120.0 62 169 190 NA NA 75 199 217 NA NA 378 375 394 NA NA 399 447 440 NA NA
1706396400.0 1200.0 91 206 0 NA NA 121 230 0 NA NA 176 599 86 NA NA 220 679 119 NA NA
1706396400.0 1201.0 237 NA NA NA NA 276 NA NA NA NA 719 NA NA NA NA 802 NA NA NA NA
1706396400.0 121.0 69 166 196 NA NA 91 205 223 NA NA 3103 457 574 NA NA 3189 523 608 NA NA
1706396400.0 122.0 66 170 191 NA NA 85 200 218 NA NA 502 329 322 NA NA 532 403 372 NA NA
1706396400.0 123.1 235 NA NA NA NA 274 NA NA NA NA 646 NA NA NA NA 712 NA NA NA NA
1706396400.0 123.2 240 NA NA NA NA 276 NA NA NA NA 784 NA NA NA NA 878 NA NA NA NA
1706396400.0 123.3 220 NA NA NA NA 259 NA NA NA NA 503 NA NA NA NA 553 NA NA NA NA
1706396400.0 124.1 228 NA NA NA NA 266 NA NA NA NA 500 NA NA NA NA 546 NA NA NA NA
1706396400.0 124.2 233 NA NA NA NA 272 NA NA NA NA 608 NA NA NA NA 697 NA NA NA NA
1706396400.0 124.4 228 NA NA NA NA 266 NA NA NA NA 510 NA NA NA NA 558 NA NA NA NA
1706396400.0 124.5 228 NA NA NA NA 267 NA NA NA NA 551 NA NA NA NA 627 NA NA NA NA
1706396400.0 124.6 220 NA NA NA NA 259 NA NA NA NA 501 NA NA NA NA 548 NA NA NA NA
1706396400.0 125.0 69 171 192 NA NA 88 201 220 NA NA 1932 399 473 NA NA 1980 499 506 NA NA
1706396400.0 126.0 64 170 190 NA NA 81 200 218 NA NA 679 369 400 NA NA 698 424 465 NA NA
1706396400.0 127.0 62 169 190 NA NA 76 199 218 NA NA 577 386 425 NA NA 605 476 487 NA NA
1706396400.0 128.0 62 169 190 NA NA 75 199 217 NA NA 364 379 419 NA NA 395 442 469 NA NA
1706396400.0 129.0 62 169 189 NA NA 76 199 217 NA NA 369 356 396 NA NA 404 448 454 NA NA
1706396400.0 130.0 63 170 190 NA NA 76 200 217 NA NA 426 382 416 NA NA 462 448 463 NA NA
1706396400.0 1301.0 76 161 139 NA NA 94 189 174 NA NA 711 331 330 NA NA 762 462 424 NA NA
1706396400.0 1302.0 79 167 146 NA NA 99 190 178 NA NA 3602 389 465 NA NA 3697 488 535 NA NA
1706396400.0 1303.0 68 171 149 NA NA 102 193 177 NA NA 9426 526 643 NA NA 10624 619 715 NA NA
1706396400.0 1307.0 68 0 0 0 0 82 0 0 0 0 399 263 199 61 303 458 345 261 81 344
1706396400.0 131.0 65 170 190 NA NA 82 200 218 NA NA 824 365 406 NA NA 851 425 445 NA NA
1706396400.0 132.0 68 174 188 NA NA 88 205 223 NA NA 2275 426 517 NA NA 2353 493 617 NA NA
1706396400.0 133.0 69 175 198 NA NA 91 207 226 NA NA 3628 475 643 NA NA 3719 521 691 NA NA
1706396400.0 1332.0 66 170 201 0 NA 97 206 229 0 NA 2186 412 485 655 NA 3252 1481 579 673 NA
1706396400.0 1334.0 76 177 201 0 NA 96 205 229 0 NA 2377 377 445 619 NA 2477 426 548 655 NA
1706396400.0 134.0 NA 194 41 0 NA NA 220 58 0 NA NA 2012 34 34 NA NA 2071 66 64 NA
1706396400.0 1340.0 70 0 0 0 NA 86 0 0 0 NA 436 285 257 607 NA 497 378 322 631 NA
1706396400.0 1343.0 78 177 203 0 NA 98 208 230 0 NA 2408 411 549 626 NA 2471 616 643 657 NA
1706396400.0 1344.0 67 175 201 0 NA 101 206 228 0 NA 5519 394 474 619 NA 6670 491 539 649 NA
1706396400.0 1345.0 67 176 202 0 NA 100 208 230 0 NA 3313 437 522 673 NA 4377 855 600 692 NA
1706396400.0 1348.0 76 176 201 0 NA 95 205 229 0 NA 1578 391 462 653 NA 1647 496 537 692 NA
1706396400.0 135.1 0 NA NA NA NA 0 NA NA NA NA 286 NA NA NA NA 355 NA NA NA NA
1706396400.0 135.2 0 NA NA NA NA 0 NA NA NA NA 289 NA NA NA NA 342 NA NA NA NA
1706396400.0 135.3 0 NA NA NA NA 0 NA NA NA NA 290 NA NA NA NA 360 NA NA NA NA
1706396400.0 135.4 0 NA NA NA NA 0 NA NA NA NA 279 NA NA NA NA 343 NA NA NA NA
1706396400.0 135.5 0 NA NA NA NA 0 NA NA NA NA 285 NA NA NA NA 348 NA NA NA NA
1706396400.0 135.6 0 NA NA NA NA 0 NA NA NA NA 281 NA NA NA NA 339 NA NA NA NA
1706396400.0 135.7 0 NA NA NA NA 0 NA NA NA NA 280 NA NA NA NA 344 NA NA NA NA
1706396400.0 135.8 141 NA NA NA NA 173 NA NA NA NA 300 NA NA NA NA 384 NA NA NA NA
1706396400.0 1351.0 72 0 0 0 NA 88 0 0 0 NA 435 284 239 594 NA 507 380 310 611 NA
1706396400.0 1352.0 77 178 202 0 NA 97 206 230 0 NA 1893 375 442 612 NA 1954 438 540 635 NA
1706396400.0 1353.0 69 175 201 0 NA 106 207 229 0 NA 7553 412 495 629 NA 8717 482 572 649 NA
1706396400.0 1354.0 67 176 202 0 NA 102 208 229 0 NA 3996 390 464 620 NA 5126 558 527 645 NA
1706396400.0 1355.0 68 178 204 0 NA 99 210 232 0 NA 4083 443 548 642 NA 5233 533 699 675 NA
1706396400.0 140.51 NA 66 178 0 NA NA 86 202 0 NA NA 2731 1946 459 NA NA 2917 2119 482 NA
1706396400.0 140.52 NA 182 169 0 NA NA 206 191 0 NA NA 2304 1036 466 NA NA 2559 1225 521 NA
1706396400.0 144.6 NA 184 NA NA NA NA 206 NA NA NA NA 1365 NA NA NA NA 2008 NA NA NA
1706396400.0 2.0 69 155 139 NA NA 91 185 170 NA NA 3074 404 441 NA NA 3149 466 473 NA NA
1706396400.0 204.0 70 148 NA NA NA 90 187 NA NA NA 2578 262 NA NA NA 2618 341 NA NA NA
1706396400.0 25203.0 77 155 NA NA NA 97 194 NA NA NA 2228 271 NA NA NA 2304 374 NA NA NA
1706396400.0 25204.0 76 155 NA NA NA 96 194 NA NA NA 2516 271 NA NA NA 2592 372 NA NA NA
1706396400.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 276 NA NA NA NA 447 NA NA NA NA
1706396400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 281 NA NA NA NA 453 NA NA NA NA
1706396400.0 280.0 89 173 195 0 NA 160 205 223 0 NA 2694 416 494 658 NA 2769 519 528 680 NA
1706396400.0 3.0 68 166 141 NA NA 95 188 170 NA NA 8109 506 582 NA NA 8303 579 617 NA NA
1706396400.0 34.0 68 173 192 0 NA 90 205 221 0 NA 2476 429 508 663 NA 2553 599 546 688 NA
1706396400.0 4.17 NA 113 188 0 105 NA 146 219 0 133 NA 405 2177 466 755 NA 2721 3332 519 825
1706396400.0 4.23 NA 189 0 NA NA NA 216 0 NA NA NA 1688 374 NA NA NA 1942 406 NA NA
1706396400.0 4.24 NA 185 0 NA NA NA 208 0 NA NA NA 1838 350 NA NA NA 1952 372 NA NA
1706396400.0 4.25 NA 184 0 NA NA NA 205 0 NA NA NA 1765 348 NA NA NA 1897 391 NA NA
