Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706824800.0 1.0 161 179 289 NA NA NA NA NA NA 278 249 398 NA NA NA NA NA NA 1221 303 888 NA NA NA NA NA NA 1372 730 1431 NA NA NA NA NA NA
1706824800.0 10.0 NA 218 395 0 NA NA NA NA NA NA 314 556 0 NA NA NA NA NA NA 1233 2729 399 NA NA NA NA NA NA 527 2053 449 NA NA NA NA NA
1706824800.0 1000.0 NA 372 240 0 115 NA NA NA NA NA 519 341 0 178 NA NA NA NA NA 2155 721 277 242 NA NA NA NA NA 1956 1429 321 482 NA NA NA NA
1706824800.0 10001.0 NA 294 473 0 157 174 NA NA NA NA 389 658 0 224 263 NA NA NA NA 1427 1436 384 312 485 NA NA NA NA 734 1765 709 514 842 NA NA NA
1706824800.0 10002.0 NA 298 479 0 156 175 NA NA NA NA 398 683 0 232 264 NA NA NA NA 1427 1406 380 318 470 NA NA NA NA 612 1345 464 878 508 NA NA NA
1706824800.0 10003.0 NA 297 479 0 157 176 NA NA NA NA 391 656 0 228 263 NA NA NA NA 1442 1500 378 313 495 NA NA NA NA 605 1580 446 598 603 NA NA NA
1706824800.0 10004.0 NA 295 465 0 153 169 NA NA NA NA 392 655 0 223 256 NA NA NA NA 1487 1525 413 320 477 NA NA NA NA 820 2124 671 506 824 NA NA NA
1706824800.0 10005.0 NA 297 476 0 155 174 NA NA NA NA 386 656 0 223 267 NA NA NA NA 1434 1463 371 304 488 NA NA NA NA 933 1991 453 451 833 NA NA NA
1706824800.0 10006.0 NA 296 473 0 155 170 NA NA NA NA 384 670 0 225 258 NA NA NA NA 1420 1444 372 301 448 NA NA NA NA 576 1752 419 382 526 NA NA NA
1706824800.0 10007.0 NA 295 473 0 185 174 NA NA NA NA 388 672 0 289 263 NA NA NA NA 1453 1478 383 313 463 NA NA NA NA 1096 2280 478 403 562 NA NA NA
1706824800.0 10008.0 NA 298 472 0 187 174 NA NA NA NA 400 688 0 297 258 NA NA NA NA 1455 1475 392 310 482 NA NA NA NA 835 1842 615 427 945 NA NA NA
1706824800.0 10009.0 NA 298 480 0 185 175 NA NA NA NA 390 691 0 288 260 NA NA NA NA 1469 1511 384 313 486 NA NA NA NA 1180 2037 469 458 707 NA NA NA
1706824800.0 1001.0 NA 327 191 0 0 0 0 0 0 NA 476 258 0 0 0 0 0 0 NA 1973 401 87 78 93 216 117 207 NA 3003 961 325 753 323 488 219 269
1706824800.0 1001.2 NA 542 243 0 0 0 0 0 NA NA 767 376 0 0 0 0 0 NA NA 9179 724 100 112 116 124 128 NA NA 3392 574 224 432 205 146 162 NA
1706824800.0 1001.3 NA 518 0 NA NA NA NA NA NA NA 748 0 NA NA NA NA NA NA NA 7419 0 NA NA NA NA NA NA NA 3236 0 NA NA NA NA NA NA
1706824800.0 1002.0 NA 371 140 NA NA NA NA NA NA NA 515 177 NA NA NA NA NA NA NA 2348 193 NA NA NA NA NA NA NA 2509 181 NA NA NA NA NA NA
