Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1707001200.0 1.0 161 175 287 NA NA NA NA NA NA 278 254 407 NA NA NA NA NA NA 1334 325 913 NA NA NA NA NA NA 1142 717 1061 NA NA NA NA NA NA
1707001200.0 1000.0 NA 369 254 0 114 NA NA NA NA NA 510 339 0 179 NA NA NA NA NA 2206 732 296 242 NA NA NA NA NA 1820 999 400 275 NA NA NA NA
1707001200.0 10001.0 NA 296 470 0 153 174 NA NA NA NA 393 644 0 223 258 NA NA NA NA 1540 1507 415 330 514 NA NA NA NA 763 2155 583 539 817 NA NA NA
1707001200.0 10002.0 NA 294 474 0 153 173 NA NA NA NA 392 665 0 226 256 NA NA NA NA 1539 1508 410 333 516 NA NA NA NA 845 1797 630 563 766 NA NA NA
1707001200.0 10003.0 NA 297 476 0 154 175 NA NA NA NA 379 670 0 224 259 NA NA NA NA 1546 1544 412 331 520 NA NA NA NA 776 2161 614 552 625 NA NA NA
1707001200.0 10004.0 NA 295 470 0 153 172 NA NA NA NA 398 656 0 225 256 NA NA NA NA 1537 1545 401 330 500 NA NA NA NA 734 2340 664 498 694 NA NA NA
1707001200.0 10005.0 NA 289 472 0 153 174 NA NA NA NA 385 682 0 222 260 NA NA NA NA 1548 1495 405 332 504 NA NA NA NA 928 1961 675 533 657 NA NA NA
1707001200.0 10006.0 NA 295 470 0 153 170 NA NA NA NA 388 653 0 226 255 NA NA NA NA 1550 1470 404 331 490 NA NA NA NA 834 1767 622 585 665 NA NA NA
1707001200.0 10007.0 NA 297 474 0 183 172 NA NA NA NA 402 657 0 287 255 NA NA NA NA 1552 1568 416 338 496 NA NA NA NA 742 2366 704 524 671 NA NA NA
1707001200.0 10008.0 NA 299 476 0 184 173 NA NA NA NA 405 666 0 295 264 NA NA NA NA 1610 1565 423 359 522 NA NA NA NA 883 1772 532 648 746 NA NA NA
1707001200.0 10009.0 NA 296 473 0 183 174 NA NA NA NA 395 655 0 290 255 NA NA NA NA 1551 1548 423 342 509 NA NA NA NA 812 2193 614 555 672 NA NA NA
1707001200.0 1001.0 NA 325 190 0 0 0 0 0 0 NA 465 262 0 0 0 0 0 0 NA 2011 403 86 67 106 218 129 210 NA 2432 630 176 119 533 496 246 293
1707001200.0 1001.2 NA 536 238 0 0 0 0 0 NA NA 785 361 0 0 0 0 0 NA NA 9644 796 108 127 135 146 148 NA NA 4041 899 252 383 408 263 234 NA
1707001200.0 1002.0 NA 368 142 NA NA NA NA NA NA NA 498 186 NA NA NA NA NA NA NA 2533 199 NA NA NA NA NA NA NA 2754 183 NA NA NA NA NA NA
1707001200.0 10023.0 NA 296 471 0 154 168 NA NA NA NA 373 681 0 220 252 NA NA NA NA 1585 1548 413 338 513 NA NA NA NA 675 2092 499 530 774 NA NA NA
1707001200.0 10024.0 NA 306 491 0 186 176 NA NA NA NA 401 675 0 288 265 NA NA NA NA 1587 1742 465 344 530 NA NA NA NA 872 2004 599 595 796 NA NA NA
1707001200.0 10025.0 NA 300 480 0 154 174 NA NA NA NA 395 690 0 232 258 NA NA NA NA 1551 1540 425 333 517 NA NA NA NA 799 1812 530 554 736 NA NA NA
1707001200.0 10026.0 NA 307 495 0 157 176 NA NA NA NA 393 702 0 229 260 NA NA NA NA 1655 2004 484 347 548 NA NA NA NA 774 2279 749 651 878 NA NA NA
1707001200.0 1003.0 NA 376 0 NA NA NA NA NA NA NA 647 0 NA NA NA NA NA NA NA 2669 263 NA NA NA NA NA NA NA 6176 330 NA NA NA NA NA NA
1707001200.0 1004.0 NA 273 154 0 0 0 0 NA NA NA 401 217 0 0 0 0 NA NA NA 831 243 74 101 217 204 NA NA NA 1411 708 293 390 312 236 NA NA
1707001200.0 10042.0 NA 300 479 0 187 174 NA NA NA NA 388 666 0 299 264 NA NA NA NA 1634 1634 474 349 546 NA NA NA NA 759 2054 641 506 762 NA NA NA
1707001200.0 1005.0 NA 210 154 0 0 NA NA NA NA NA 353 258 0 0 NA NA NA NA NA 504 235 89 112 NA NA NA NA NA 681 601 200 657 NA NA NA NA
1707001200.0 10059.0 NA 309 493 0 156 177 NA NA NA NA 390 705 0 234 264 NA NA NA NA 1675 2369 488 355 548 NA NA NA NA 809 2283 686 698 879 NA NA NA
1707001200.0 10071.0 NA 305 488 0 156 176 NA NA NA NA 392 682 0 233 260 NA NA NA NA 1575 1656 453 334 533 NA NA NA NA 911 1794 618 595 806 NA NA NA
1707001200.0 101.0 176 NA NA NA NA NA NA NA NA 300 NA NA NA NA NA NA NA NA 726 NA NA NA NA NA NA NA NA 837 NA NA NA NA NA NA NA NA
1707001200.0 1010.0 NA 85 105 0 NA NA NA NA NA NA 161 170 0 NA NA NA NA NA NA 145 167 162 NA NA NA NA NA NA 1141 236 253 NA NA NA NA NA
1707001200.0 102.0 175 NA NA NA NA NA NA NA NA 284 NA NA NA NA NA NA NA NA 677 NA NA NA NA NA NA NA NA 884 NA NA NA NA NA NA NA NA
1707001200.0 1020.0 NA 96 79 0 93 NA NA NA NA NA 176 160 0 172 NA NA NA NA NA 183 139 68 182 NA NA NA NA NA 532 466 215 546 NA NA NA NA
1707001200.0 10224.0 NA 489 750 0 176 NA NA NA NA NA 636 1008 0 261 NA NA NA NA NA 2934 3098 489 542 NA NA NA NA NA 1400 2367 654 721 NA NA NA NA
1707001200.0 10224.15 NA 487 735 0 192 NA NA NA NA NA 638 992 0 279 NA NA NA NA NA 2966 3030 504 654 NA NA NA NA NA 1646 3440 714 1083 NA NA NA NA
1707001200.0 10225.0 NA 461 710 0 175 NA NA NA NA NA 648 981 0 260 NA NA NA NA NA 3004 2950 458 540 NA NA NA NA NA 1541 2463 541 774 NA NA NA NA
1707001200.0 103.0 127 0 0 NA NA NA NA NA NA 207 0 0 NA NA NA NA NA NA 562 126 1295 NA NA NA NA NA NA 832 265 2112 NA NA NA NA NA NA
