Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1706396400.0 10225.0 NA 421 924 0 NA NA NA NA NA 569 1133 0 NA NA NA NA NA 3831 4125 1748 NA NA NA NA NA 4600 4713 2058 NA NA NA NA
1706396400.0 103.0 46 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 627 181 1203 NA NA NA NA NA 736 288 2074 NA NA NA NA NA
1706396400.0 1030.0 NA 209 61 0 NA NA NA NA NA 323 85 0 NA NA NA NA NA 7747 233 50 NA NA NA NA NA 2634 381 104 NA NA NA NA
1706396400.0 10424.0 NA 274 723 0 NA NA NA NA NA 480 843 0 NA NA NA NA NA 1397 2245 1678 NA NA NA NA NA 1948 3216 2166 NA NA NA NA
1706396400.0 105.0 121 109 46 NA NA NA NA NA 180 367 65 NA NA NA NA NA 1516 381 93 NA NA NA NA NA 830 453 137 NA NA NA NA NA
1706396400.0 106.0 68 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 652 190 1218 NA NA NA NA NA 754 374 2394 NA NA NA NA NA
1706396400.0 107.0 127 117 482 NA NA NA NA NA 186 360 558 NA NA NA NA NA 3414 429 1391 NA NA NA NA NA 1300 323 1391 NA NA NA NA NA
1706396400.0 108.0 131 120 474 NA NA NA NA NA 193 367 560 NA NA NA NA NA 3782 466 1551 NA NA NA NA NA 1414 364 2191 NA NA NA NA NA
1706396400.0 10823.0 92 252 702 108 0 NA NA NA 123 480 821 134 0 NA NA NA 1120 1228 2030 335 1657 NA NA NA 2074 2419 3416 961 2180 NA NA NA
1706396400.0 10824.0 101 279 712 121 0 NA NA NA 135 478 813 146 0 NA NA NA 4093 1448 2331 374 1677 NA NA NA 1979 1958 3074 702 1943 NA NA NA
1706396400.0 10825.0 96 261 710 109 0 NA NA NA 129 478 834 135 0 NA NA NA 3268 1326 2191 352 1661 NA NA NA 2068 1688 3344 1013 1939 NA NA NA
1706396400.0 10826.0 104 279 733 119 0 NA NA NA 139 481 853 145 0 NA NA NA 5666 1464 2563 365 1682 NA NA NA 3479 1747 3857 656 2021 NA NA NA
1706396400.0 10842.0 83 248 698 119 0 NA NA NA 110 477 820 147 0 NA NA NA 1355 1107 2069 352 1653 NA NA NA 837 1826 3438 676 1865 NA NA NA
1706396400.0 109.0 131 120 481 NA NA NA NA NA 190 367 542 NA NA NA NA NA 4426 458 1511 NA NA NA NA NA 1813 387 1686 NA NA NA NA NA
1706396400.0 11.0 NA 129 512 0 82 NA NA NA NA 371 593 0 104 NA NA NA NA 1637 1433 514 187 NA NA NA NA 766 1265 629 407 NA NA NA
1706396400.0 110.0 87 110 463 NA NA NA NA NA 125 359 533 NA NA NA NA NA 805 393 1376 NA NA NA NA NA 591 505 2311 NA NA NA NA NA
1706396400.0 1102.0 NA 146 510 164 95 NA NA NA NA 363 569 226 162 NA NA NA NA 2332 3685 1472 340 NA NA NA NA 1684 3630 1374 312 NA NA NA
1706396400.0 111.0 119 115 470 NA NA NA NA NA 183 367 555 NA NA NA NA NA 1582 334 1365 NA NA NA NA NA 982 312 1855 NA NA NA NA NA
1706396400.0 112.0 111 117 480 NA NA NA NA NA 190 367 539 NA NA NA NA NA 2896 430 1438 NA NA NA NA NA 1514 353 2365 NA NA NA NA NA
1706396400.0 11224.0 101 265 727 0 NA NA NA NA 134 477 849 0 NA NA NA NA 3638 1469 2319 1676 NA NA NA NA 1715 1825 2857 2114 NA NA NA NA
1706396400.0 113.0 127 116 477 NA NA NA NA NA 189 367 551 NA NA NA NA NA 3004 453 1420 NA NA NA NA NA 1370 556 1589 NA NA NA NA NA
1706396400.0 114.0 115 116 476 NA NA NA NA NA 186 367 554 NA NA NA NA NA 2912 420 1430 NA NA NA NA NA 1143 293 1515 NA NA NA NA NA
1706396400.0 115.0 125 117 469 NA NA NA NA NA 186 360 561 NA NA NA NA NA 3189 436 1485 NA NA NA NA NA 1099 355 2160 NA NA NA NA NA
1706396400.0 116.0 118 115 477 NA NA NA NA NA 182 360 554 NA NA NA NA NA 3415 428 1432 NA NA NA NA NA 1315 311 2081 NA NA NA NA NA
1706396400.0 11623.0 87 252 703 108 0 NA NA NA 110 480 842 133 0 NA NA NA 1468 1333 2263 353 1735 NA NA NA 1827 1658 3226 750 2242 NA NA NA
1706396400.0 11624.0 96 278 733 120 0 NA NA NA 120 476 860 145 0 NA NA NA 3673 1591 2519 438 1759 NA NA NA 1660 2319 3839 761 2097 NA NA NA
1706396400.0 11625.0 92 265 705 109 0 NA NA NA 114 480 826 136 0 NA NA NA 2690 1461 2436 359 1757 NA NA NA 1260 1675 3122 716 2399 NA NA NA
1706396400.0 11626.0 98 290 731 119 0 NA NA NA 124 479 832 144 0 NA NA NA 5886 1693 2748 436 1791 NA NA NA 2533 2347 3895 808 2055 NA NA NA
1706396400.0 11642.0 81 249 687 119 0 NA NA NA 103 472 825 143 0 NA NA NA 1409 1240 2129 434 1765 NA NA NA 1609 2296 3591 818 2179 NA NA NA
1706396400.0 117.0 117 119 478 NA NA NA NA NA 191 359 537 NA NA NA NA NA 3477 440 1480 NA NA NA NA NA 1254 302 1500 NA NA NA NA NA
1706396400.0 118.0 123 120 481 NA NA NA NA NA 183 367 541 NA NA NA NA NA 3823 464 1511 NA NA NA NA NA 1509 344 1567 NA NA NA NA NA
1706396400.0 119.0 128 116 469 NA NA NA NA NA 185 367 538 NA NA NA NA NA 2817 440 1446 NA NA NA NA NA 1054 347 2154 NA NA NA NA NA
1706396400.0 12.0 NA 145 505 0 NA NA NA NA NA 363 575 0 NA NA NA NA NA 1921 2867 482 NA NA NA NA NA 1164 2782 605 NA NA NA NA
1706396400.0 120.0 89 109 467 NA NA NA NA NA 144 367 527 NA NA NA NA NA 802 394 1358 NA NA NA NA NA 720 572 1914 NA NA NA NA NA
1706396400.0 12024.0 97 279 719 0 NA NA NA NA 121 487 832 0 NA NA NA NA 3742 1549 2553 1781 NA NA NA NA 2194 1997 3261 2275 NA NA NA NA
1706396400.0 121.0 127 119 463 NA NA NA NA NA 188 367 553 NA NA NA NA NA 3366 471 1533 NA NA NA NA NA 1241 365 2016 NA NA NA NA NA
1706396400.0 122.0 77 104 458 NA NA NA NA NA 106 360 528 NA NA NA NA NA 442 278 1355 NA NA NA NA NA 800 732 2107 NA NA NA NA NA
1706396400.0 123.1 398 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 992 NA NA NA NA NA NA NA 1640 NA NA NA NA NA NA NA
1706396400.0 123.2 404 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 1053 NA NA NA NA NA NA NA 947 NA NA NA NA NA NA NA
1706396400.0 123.3 311 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 851 NA NA NA NA NA NA NA 1264 NA NA NA NA NA NA NA
1706396400.0 124.1 377 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 876 NA NA NA NA NA NA NA 1599 NA NA NA NA NA NA NA
1706396400.0 124.2 399 NA NA NA NA NA NA NA 506 NA NA NA NA NA NA NA 950 NA NA NA NA NA NA NA 1248 NA NA NA NA NA NA NA
1706396400.0 124.4 383 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 850 NA NA NA NA NA NA NA 882 NA NA NA NA NA NA NA
1706396400.0 124.5 390 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 866 NA NA NA NA NA NA NA 1252 NA NA NA NA NA NA NA
1706396400.0 124.6 311 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 858 NA NA NA NA NA NA NA 1041 NA NA NA NA NA NA NA
1706396400.0 125.0 125 115 476 NA NA NA NA NA 187 367 547 NA NA NA NA NA 2628 432 1396 NA NA NA NA NA 968 397 1579 NA NA NA NA NA
1706396400.0 126.0 93 109 467 NA NA NA NA NA 148 367 535 NA NA NA NA NA 1926 384 1372 NA NA NA NA NA 1921 652 1999 NA NA NA NA NA
1706396400.0 127.0 88 109 457 NA NA NA NA NA 124 367 537 NA NA NA NA NA 838 392 1390 NA NA NA NA NA 820 565 2464 NA NA NA NA NA
1706396400.0 128.0 83 110 460 NA NA NA NA NA 114 367 553 NA NA NA NA NA 432 414 1350 NA NA NA NA NA 672 712 2101 NA NA NA NA NA
1706396400.0 129.0 85 107 468 NA NA NA NA NA 122 359 550 NA NA NA NA NA 439 385 1354 NA NA NA NA NA 758 558 2326 NA NA NA NA NA
1706396400.0 13.0 NA 122 466 0 NA NA NA NA NA 376 542 0 NA NA NA NA NA 385 1893 443 NA NA NA NA NA 767 2296 645 NA NA NA NA
1706396400.0 130.0 89 110 465 NA NA NA NA NA 132 359 532 NA NA NA NA NA 834 399 1365 NA NA NA NA NA 718 445 2392 NA NA NA NA NA
1706396400.0 1301.0 116 124 250 NA NA NA NA NA 151 369 347 NA NA NA NA NA 1500 481 1023 NA NA NA NA NA 1067 712 1732 NA NA NA NA NA
1706396400.0 1302.0 130 135 264 NA NA NA NA NA 166 377 358 NA NA NA NA NA 3731 622 1161 NA NA NA NA NA 1401 526 1564 NA NA NA NA NA
1706396400.0 1303.0 116 133 279 NA NA NA NA NA 157 376 339 NA NA NA NA NA 6576 442 1282 NA NA NA NA NA 2467 555 1184 NA NA NA NA NA
1706396400.0 1306.0 NA 127 586 0 NA NA NA NA NA 381 658 0 NA NA NA NA NA 410 1437 552 NA NA NA NA NA 692 2354 771 NA NA NA NA
1706396400.0 1307.0 NA 123 210 64 0 NA NA NA NA 371 258 86 0 NA NA NA NA 433 536 118 201 NA NA NA NA 728 975 242 304 NA NA NA
1706396400.0 1308.0 NA 123 204 64 0 NA NA NA NA 371 252 85 0 NA NA NA NA 404 471 119 196 NA NA NA NA 608 849 251 335 NA NA NA
1706396400.0 1309.0 NA 139 609 0 NA NA NA NA NA 381 688 0 NA NA NA NA NA 477 1666 572 NA NA NA NA NA 581 2409 776 NA NA NA NA
1706396400.0 131.0 90 110 468 NA NA NA NA NA 141 359 541 NA NA NA NA NA 1012 385 1373 NA NA NA NA NA 1429 538 2269 NA NA NA NA NA
1706396400.0 1310.0 NA 136 599 0 NA NA NA NA NA 381 669 0 NA NA NA NA NA 441 1580 571 NA NA NA NA NA 631 2235 689 NA NA NA NA
1706396400.0 1311.0 NA 126 520 0 83 NA NA NA NA 373 590 0 104 NA NA NA NA 421 1033 579 183 NA NA NA NA 1042 1906 745 509 NA NA NA
1706396400.0 1312.0 NA 135 601 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 506 1614 573 NA NA NA NA NA 617 1897 671 NA NA NA NA
1706396400.0 1313.0 NA 139 611 0 NA NA NA NA NA 373 675 0 NA NA NA NA NA 413 1919 563 NA NA NA NA NA 477 2629 665 NA NA NA NA
1706396400.0 1314.0 NA 134 608 0 NA NA NA NA NA 373 677 0 NA NA NA NA NA 473 1583 581 NA NA NA NA NA 629 2419 831 NA NA NA NA
1706396400.0 1315.0 NA 126 593 0 NA NA NA NA NA 381 679 0 NA NA NA NA NA 413 1515 547 NA NA NA NA NA 1075 2868 588 NA NA NA NA
1706396400.0 1316.0 NA 127 582 0 NA NA NA NA NA 381 675 0 NA NA NA NA NA 429 1532 550 NA NA NA NA NA 581 2498 743 NA NA NA NA
1706396400.0 1317.0 NA 127 591 0 NA NA NA NA NA 373 662 0 NA NA NA NA NA 412 1479 553 NA NA NA NA NA 530 2638 775 NA NA NA NA
1706396400.0 1318.0 NA 124 594 0 NA NA NA NA NA 381 661 0 NA NA NA NA NA 404 1495 555 NA NA NA NA NA 807 2894 841 NA NA NA NA
1706396400.0 1319.0 NA 126 588 0 NA NA NA NA NA 373 679 0 NA NA NA NA NA 412 1510 543 NA NA NA NA NA 508 2475 583 NA NA NA NA
1706396400.0 132.0 125 115 481 NA NA NA NA NA 182 367 544 NA NA NA NA NA 2820 444 1456 NA NA NA NA NA 1114 320 1556 NA NA NA NA NA
1706396400.0 1320.0 NA 126 592 0 NA NA NA NA NA 373 651 0 NA NA NA NA NA 441 1528 553 NA NA NA NA NA 834 2834 660 NA NA NA NA
1706396400.0 1321.0 NA 128 597 0 NA NA NA NA NA 380 665 0 NA NA NA NA NA 426 1539 568 NA NA NA NA NA 517 2438 984 NA NA NA NA
1706396400.0 1322.0 NA 128 593 0 NA NA NA NA NA 381 684 0 NA NA NA NA NA 421 1494 551 NA NA NA NA NA 905 2227 645 NA NA NA NA
1706396400.0 1323.0 NA 125 567 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 433 1453 559 NA NA NA NA NA 1109 2399 980 NA NA NA NA
1706396400.0 1324.0 NA 138 602 0 NA NA NA NA NA 381 688 0 NA NA NA NA NA 499 1618 571 NA NA NA NA NA 495 2448 661 NA NA NA NA
1706396400.0 1325.0 NA 140 613 0 93 NA NA NA NA 381 691 0 115 NA NA NA NA 523 1751 576 212 NA NA NA NA 908 2959 649 480 NA NA NA
1706396400.0 1325.1 NA 141 248 0 NA NA NA NA NA 381 288 0 NA NA NA NA NA 530 615 247 NA NA NA NA NA 718 763 353 NA NA NA NA
1706396400.0 1325.2 NA 134 610 0 NA NA NA NA NA 381 674 0 NA NA NA NA NA 542 1712 579 NA NA NA NA NA 1133 3047 886 NA NA NA NA
1706396400.0 1325.3 NA 140 235 0 NA NA NA NA NA 373 279 0 NA NA NA NA NA 488 612 244 NA NA NA NA NA 666 965 374 NA NA NA NA
1706396400.0 1325.4 NA 138 613 0 NA NA NA NA NA 381 673 0 NA NA NA NA NA 529 1664 579 NA NA NA NA NA 1036 2050 801 NA NA NA NA
1706396400.0 1325.5 NA 216 0 NA NA NA NA NA NA 287 0 NA NA NA NA NA NA 4227 115 NA NA NA NA NA NA 4785 371 NA NA NA NA NA
1706396400.0 1325.51 NA 209 0 NA NA NA NA NA NA 246 0 NA NA NA NA NA NA 1348 114 NA NA NA NA NA NA 1399 230 NA NA NA NA NA
1706396400.0 1325.6 NA 197 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 2162 NA NA NA NA NA NA NA 2501 NA NA NA NA NA NA
1706396400.0 1325.7 NA 198 0 NA NA NA NA NA NA 240 0 NA NA NA NA NA NA 2160 109 NA NA NA NA NA NA 2939 340 NA NA NA NA NA
1706396400.0 1325.8 NA 197 0 NA NA NA NA NA NA 237 0 NA NA NA NA NA NA 2197 106 NA NA NA NA NA NA 2665 303 NA NA NA NA NA
1706396400.0 1325.9 NA 189 0 NA NA NA NA NA NA 227 0 NA NA NA NA NA NA 1606 97 NA NA NA NA NA NA 950 134 NA NA NA NA NA
1706396400.0 1326.0 NA 124 599 0 NA NA NA NA NA 373 683 0 NA NA NA NA NA 464 1558 560 NA NA NA NA NA 1190 2677 689 NA NA NA NA
1706396400.0 1327.0 NA 131 580 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 453 1591 561 NA NA NA NA NA 1003 2954 757 NA NA NA NA
1706396400.0 1328.0 NA 137 600 0 NA NA NA NA NA 373 686 0 NA NA NA NA NA 482 1572 572 NA NA NA NA NA 859 2397 781 NA NA NA NA
1706396400.0 1329.0 NA 131 595 0 NA NA NA NA NA 381 682 0 NA NA NA NA NA 459 1498 555 NA NA NA NA NA 1004 2381 610 NA NA NA NA
1706396400.0 1329.1 NA 210 0 NA NA NA NA NA NA 250 0 NA NA NA NA NA NA 1761 102 NA NA NA NA NA NA 1192 222 NA NA NA NA NA
1706396400.0 133.0 108 122 487 NA NA NA NA NA 192 367 550 NA NA NA NA NA 4975 483 1615 NA NA NA NA NA 1661 318 2063 NA NA NA NA NA
1706396400.0 1330.0 NA 132 594 0 NA NA NA NA NA 381 666 0 NA NA NA NA NA 457 1576 567 NA NA NA NA NA 615 2919 693 NA NA NA NA
1706396400.0 1331.0 NA 133 597 0 NA NA NA NA NA 381 686 0 NA NA NA NA NA 435 1572 563 NA NA NA NA NA 745 2241 683 NA NA NA NA
1706396400.0 1332.0 NA 138 605 0 NA NA NA NA NA 381 685 0 NA NA NA NA NA 505 1613 577 NA NA NA NA NA 888 2281 770 NA NA NA NA
1706396400.0 1333.0 NA 134 595 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 430 1532 565 NA NA NA NA NA 514 2294 792 NA NA NA NA
1706396400.0 1334.0 NA 139 608 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 515 1623 572 NA NA NA NA NA 1071 2698 698 NA NA NA NA
1706396400.0 1335.0 NA 133 598 0 NA NA NA NA NA 373 655 0 NA NA NA NA NA 461 1534 566 NA NA NA NA NA 806 2178 739 NA NA NA NA
1706396400.0 1336.0 NA 138 608 0 NA NA NA NA NA 381 690 0 NA NA NA NA NA 490 2033 569 NA NA NA NA NA 816 3113 708 NA NA NA NA
1706396400.0 1337.0 NA 141 616 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 543 2017 576 NA NA NA NA NA 1012 2821 674 NA NA NA NA
1706396400.0 1338.0 NA 141 608 0 NA NA NA NA NA 381 693 0 NA NA NA NA NA 513 1687 579 NA NA NA NA NA 641 2338 850 NA NA NA NA
1706396400.0 1339.0 NA 142 620 0 NA NA NA NA NA 373 698 0 NA NA NA NA NA 541 1857 572 NA NA NA NA NA 710 2262 672 NA NA NA NA
1706396400.0 134.0 NA 466 55 0 NA NA NA NA NA 511 76 0 NA NA NA NA NA 2854 109 61 NA NA NA NA NA 3130 262 167 NA NA NA NA
1706396400.0 134.701 NA 53 547 0 NA NA NA NA NA 82 600 0 NA NA NA NA NA 260 4417 618 NA NA NA NA NA 356 4011 842 NA NA NA NA
1706396400.0 134.702 NA 56 543 0 NA NA NA NA NA 83 599 0 NA NA NA NA NA 254 5590 595 NA NA NA NA NA 564 3766 789 NA NA NA NA
1706396400.0 134.703 NA 58 555 0 NA NA NA NA NA 86 611 0 NA NA NA NA NA 289 5365 622 NA NA NA NA NA 365 2741 834 NA NA NA NA
1706396400.0 134.704 NA 56 551 0 NA NA NA NA NA 84 604 0 NA NA NA NA NA 241 5199 620 NA NA NA NA NA 367 2748 772 NA NA NA NA
1706396400.0 134.705 NA 59 559 0 NA NA NA NA NA 86 613 0 NA NA NA NA NA 261 5666 652 NA NA NA NA NA 397 3529 951 NA NA NA NA
1706396400.0 134.706 NA 59 554 0 NA NA NA NA NA 87 611 0 NA NA NA NA NA 280 5708 639 NA NA NA NA NA 425 2738 742 NA NA NA NA
1706396400.0 134.707 NA 57 531 0 NA NA NA NA NA 84 605 0 NA NA NA NA NA 290 5215 602 NA NA NA NA NA 422 3318 889 NA NA NA NA
1706396400.0 134.708 NA 56 531 0 NA NA NA NA NA 82 600 0 NA NA NA NA NA 246 5139 612 NA NA NA NA NA 759 3807 790 NA NA NA NA
1706396400.0 134.709 NA 57 724 0 NA NA NA NA NA 84 785 0 NA NA NA NA NA 274 5186 604 NA NA NA NA NA 476 2565 743 NA NA NA NA
1706396400.0 134.71 NA 53 534 0 NA NA NA NA NA 78 610 0 NA NA NA NA NA 259 3966 596 NA NA NA NA NA 434 3957 880 NA NA NA NA
1706396400.0 134.801 NA 57 543 0 NA NA NA NA NA 87 595 0 NA NA NA NA NA 263 4075 593 NA NA NA NA NA 352 3757 863 NA NA NA NA
1706396400.0 134.802 NA 55 552 0 NA NA NA NA NA 84 612 0 NA NA NA NA NA 299 6435 572 NA NA NA NA NA 276 2829 603 NA NA NA NA
1706396400.0 134.803 NA 58 550 0 NA NA NA NA NA 85 615 0 NA NA NA NA NA 253 5960 611 NA NA NA NA NA 337 3168 758 NA NA NA NA
1706396400.0 134.804 NA 57 562 0 NA NA NA NA NA 90 618 0 NA NA NA NA NA 285 6521 588 NA NA NA NA NA 438 2875 709 NA NA NA NA
1706396400.0 134.805 NA 56 559 0 NA NA NA NA NA 88 619 0 NA NA NA NA NA 283 6324 607 NA NA NA NA NA 318 2856 670 NA NA NA NA
1706396400.0 134.806 NA 57 563 0 NA NA NA NA NA 88 626 0 NA NA NA NA NA 294 6877 587 NA NA NA NA NA 560 2971 623 NA NA NA NA
1706396400.0 134.807 NA 117 583 0 NA NA NA NA NA 194 678 0 NA NA NA NA NA 1371 7380 693 NA NA NA NA NA 1397 5039 837 NA NA NA NA
1706396400.0 134.808 NA 116 596 0 NA NA NA NA NA 193 679 0 NA NA NA NA NA 1523 7412 646 NA NA NA NA NA 1258 4459 746 NA NA NA NA
1706396400.0 134.809 NA 36 547 0 NA NA NA NA NA 84 604 0 NA NA NA NA NA 279 6016 583 NA NA NA NA NA 295 2770 627 NA NA NA NA
1706396400.0 134.81 NA 54 545 0 NA NA NA NA NA 82 612 0 NA NA NA NA NA 231 6085 598 NA NA NA NA NA 366 2846 747 NA NA NA NA
1706396400.0 134.811 NA 56 556 0 NA NA NA NA NA 88 610 0 NA NA NA NA NA 281 6403 599 NA NA NA NA NA 471 3191 744 NA NA NA NA
1706396400.0 134.812 NA 52 538 0 NA NA NA NA NA 79 607 0 NA NA NA NA NA 236 3990 585 NA NA NA NA NA 377 2587 820 NA NA NA NA
