Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706396400.0 1.0 157 169 281 NA NA NA NA NA NA 266 242 393 NA NA NA NA NA NA 1336 310 886 NA NA NA NA NA NA 1211 376 1210 NA NA NA NA NA NA
1706396400.0 10.0 NA 207 366 0 NA NA NA NA NA NA 293 536 0 NA NA NA NA NA NA 1309 2833 408 NA NA NA NA NA NA 555 2223 590 NA NA NA NA NA
1706396400.0 1000.0 NA 328 221 0 107 NA NA NA NA NA 500 331 0 171 NA NA NA NA NA 2290 741 305 258 NA NA NA NA NA 2071 1181 358 427 NA NA NA NA
1706396400.0 10001.0 NA 279 451 0 144 158 NA NA NA NA 374 671 0 217 247 NA NA NA NA 1528 1510 408 311 467 NA NA NA NA 915 1736 597 474 536 NA NA NA
1706396400.0 10002.0 NA 281 448 0 143 168 NA NA NA NA 387 664 0 208 245 NA NA NA NA 1465 1526 409 318 475 NA NA NA NA 1042 2034 599 644 637 NA NA NA
1706396400.0 10003.0 NA 275 456 0 143 167 NA NA NA NA 370 660 0 207 251 NA NA NA NA 1529 1604 417 331 496 NA NA NA NA 750 1989 583 566 781 NA NA NA
1706396400.0 10004.0 NA 244 447 0 144 165 NA NA NA NA 376 637 0 207 248 NA NA NA NA 1473 1497 403 313 461 NA NA NA NA 1068 2036 592 590 546 NA NA NA
1706396400.0 10005.0 NA 286 453 0 143 162 NA NA NA NA 385 642 0 209 251 NA NA NA NA 1481 1534 383 316 475 NA NA NA NA 956 2632 470 634 671 NA NA NA
1706396400.0 10006.0 NA 279 458 0 145 153 NA NA NA NA 379 650 0 207 241 NA NA NA NA 1542 1528 403 318 479 NA NA NA NA 892 2026 500 509 781 NA NA NA
1706396400.0 10007.0 NA 285 448 0 176 163 NA NA NA NA 377 652 0 290 247 NA NA NA NA 1507 1566 419 323 499 NA NA NA NA 705 2047 605 492 842 NA NA NA
1706396400.0 10008.0 NA 276 445 0 172 163 NA NA NA NA 387 652 0 288 243 NA NA NA NA 1518 1575 421 331 481 NA NA NA NA 691 1919 586 586 551 NA NA NA
1706396400.0 10009.0 NA 283 469 0 176 166 NA NA NA NA 373 648 0 293 248 NA NA NA NA 1482 1600 410 335 482 NA NA NA NA 984 2272 580 669 681 NA NA NA
1706396400.0 1001.0 NA 318 186 0 0 0 0 0 0 NA 453 273 0 0 0 0 0 0 NA 2036 385 90 74 95 215 123 213 NA 3003 788 329 320 242 312 338 371
1706396400.0 1001.2 NA 520 230 0 0 0 0 0 NA NA 787 356 0 0 0 0 0 NA NA 9723 779 109 120 122 141 131 NA NA 4641 844 207 304 167 251 170 NA
1706396400.0 1001.3 NA 497 231 0 NA NA NA NA NA NA 737 352 0 NA NA NA NA NA NA 7586 773 263 NA NA NA NA NA NA 2823 627 413 NA NA NA NA NA
1706396400.0 1002.0 NA 362 136 NA NA NA NA NA NA NA 510 173 NA NA NA NA NA NA NA 2425 192 NA NA NA NA NA NA NA 2342 183 NA NA NA NA NA NA
1706396400.0 1002.3 NA 498 221 0 NA NA NA NA NA NA 724 338 0 NA NA NA NA NA NA 5957 660 265 NA NA NA NA NA NA 2610 641 348 NA NA NA NA NA
1706396400.0 1002.4 NA 502 0 NA NA NA NA NA NA NA 731 0 NA NA NA NA NA NA NA 9039 410 NA NA NA NA NA NA NA 3468 693 NA NA NA NA NA NA
1706396400.0 10023.0 NA 290 464 0 146 164 NA NA NA NA 392 659 0 206 243 NA NA NA NA 1535 1472 407 322 473 NA NA NA NA 905 1613 552 598 778 NA NA NA
1706396400.0 10024.0 NA 289 472 0 176 167 NA NA NA NA 385 675 0 294 249 NA NA NA NA 1582 1794 450 347 526 NA NA NA NA 873 2060 584 615 744 NA NA NA
1706396400.0 10024.1 NA 303 294 0 NA NA NA NA NA NA 393 417 0 NA NA NA NA NA NA 1543 678 409 NA NA NA NA NA NA 664 922 677 NA NA NA NA NA
1706396400.0 10024.2 NA 302 477 0 NA NA NA NA NA NA 390 685 0 NA NA NA NA NA NA 1601 1672 411 NA NA NA NA NA NA 713 1462 477 NA NA NA NA NA
1706396400.0 10024.3 NA 301 273 0 NA NA NA NA NA NA 395 403 0 NA NA NA NA NA NA 1555 674 317 NA NA NA NA NA NA 646 989 344 NA NA NA NA NA
1706396400.0 10024.4 NA 301 474 0 NA NA NA NA NA NA 397 646 0 NA NA NA NA NA NA 1586 1618 442 NA NA NA NA NA NA 858 1508 603 NA NA NA NA NA
1706396400.0 10025.0 NA 288 461 0 143 162 NA NA NA NA 397 666 0 210 252 NA NA NA NA 1526 1562 441 333 495 NA NA NA NA 868 1791 612 599 563 NA NA NA
1706396400.0 10026.0 NA 293 474 0 148 168 NA NA NA NA 401 676 0 218 255 NA NA NA NA 1570 1969 453 322 512 NA NA NA NA 723 2005 610 510 734 NA NA NA
1706396400.0 1003.0 NA 379 0 NA NA NA NA NA NA NA 638 0 NA NA NA NA NA NA NA 2462 304 NA NA NA NA NA NA NA 1717 1017 NA NA NA NA NA NA
1706396400.0 1004.0 NA 264 148 0 0 0 0 NA NA NA 401 215 0 0 0 0 NA NA NA 809 221 70 96 209 206 NA NA NA 1080 358 263 163 270 246 NA NA
1706396400.0 10042.0 NA 293 473 0 181 166 NA NA NA NA 381 654 0 292 244 NA NA NA NA 1527 1588 436 326 485 NA NA NA NA 652 2136 562 483 701 NA NA NA
1706396400.0 1005.0 NA 207 153 0 0 NA NA NA NA NA 369 248 0 0 NA NA NA NA NA 473 243 93 126 NA NA NA NA NA 559 1087 166 1272 NA NA NA NA
1706396400.0 10059.0 NA 302 487 0 152 170 NA NA NA NA 398 676 0 216 253 NA NA NA NA 1581 2334 435 304 513 NA NA NA NA 719 2238 525 397 823 NA NA NA
1706396400.0 10071.0 NA 289 471 0 145 164 NA NA NA NA 383 656 0 217 244 NA NA NA NA 1560 1676 442 332 491 NA NA NA NA 817 1741 621 573 566 NA NA NA
1706396400.0 101.0 171 NA NA NA NA NA NA NA NA 300 NA NA NA NA NA NA NA NA 746 NA NA NA NA NA NA NA NA 656 NA NA NA NA NA NA NA NA
1706396400.0 1010.0 NA 85 97 0 NA NA NA NA NA NA 148 158 0 NA NA NA NA NA NA 132 199 157 NA NA NA NA NA NA 278 316 189 NA NA NA NA NA
1706396400.0 102.0 160 NA NA NA NA NA NA NA NA 282 NA NA NA NA NA NA NA NA 714 NA NA NA NA NA NA NA NA 727 NA NA NA NA NA NA NA NA
1706396400.0 1020.0 NA 91 79 0 87 NA NA NA NA NA 161 149 0 160 NA NA NA NA NA 163 126 60 182 NA NA NA NA NA 257 175 87 398 NA NA NA NA
1706396400.0 10224.0 NA 492 722 0 171 NA NA NA NA NA 645 985 0 252 NA NA NA NA NA 2926 3359 464 510 NA NA NA NA NA 1299 2707 665 779 NA NA NA NA
