Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706396400.0 1.0 155 160 278 NA NA NA NA NA NA 260 225 388 NA NA NA NA NA NA 1302 308 840 NA NA NA NA NA NA 1101 514 1178 NA NA NA NA NA NA
1706396400.0 10.0 NA 199 385 0 NA NA NA NA NA NA 286 523 0 NA NA NA NA NA NA 1395 2773 382 NA NA NA NA NA NA 610 2135 441 NA NA NA NA NA
1706396400.0 1000.0 NA 356 230 0 105 NA NA NA NA NA 499 306 0 161 NA NA NA NA NA 2291 707 301 238 NA NA NA NA NA 1923 999 458 298 NA NA NA NA
1706396400.0 10001.0 NA 278 453 0 144 157 NA NA NA NA 360 633 0 211 242 NA NA NA NA 1503 1493 403 296 430 NA NA NA NA 635 1800 467 355 495 NA NA NA
1706396400.0 10002.0 NA 278 450 0 144 162 NA NA NA NA 361 636 0 201 235 NA NA NA NA 1432 1379 375 300 438 NA NA NA NA 590 1413 422 422 558 NA NA NA
1706396400.0 10003.0 NA 280 450 0 143 162 NA NA NA NA 352 629 0 208 234 NA NA NA NA 1449 1509 419 319 477 NA NA NA NA 622 1833 652 586 712 NA NA NA
1706396400.0 10004.0 NA 276 446 0 141 162 NA NA NA NA 357 621 0 208 239 NA NA NA NA 1464 1516 400 315 452 NA NA NA NA 1151 2551 555 635 658 NA NA NA
1706396400.0 10005.0 NA 270 448 0 143 151 NA NA NA NA 360 631 0 204 240 NA NA NA NA 1558 1464 400 288 464 NA NA NA NA 936 1700 496 353 637 NA NA NA
1706396400.0 10006.0 NA 280 452 0 144 157 NA NA NA NA 371 622 0 207 242 NA NA NA NA 1441 1375 392 294 425 NA NA NA NA 603 1538 535 372 665 NA NA NA
1706396400.0 10007.0 NA 283 439 0 172 159 NA NA NA NA 361 632 0 283 239 NA NA NA NA 1509 1499 403 325 442 NA NA NA NA 718 2051 562 604 575 NA NA NA
1706396400.0 10008.0 NA 282 460 0 175 159 NA NA NA NA 364 609 0 285 240 NA NA NA NA 1440 1405 386 308 429 NA NA NA NA 595 1500 441 528 540 NA NA NA
1706396400.0 10009.0 NA 278 455 0 174 162 NA NA NA NA 369 623 0 280 239 NA NA NA NA 1463 1481 395 315 449 NA NA NA NA 868 2286 613 696 707 NA NA NA
1706396400.0 1001.0 NA 316 180 0 0 0 0 0 0 NA 447 257 0 0 0 0 0 0 NA 1886 365 83 67 92 207 112 204 NA 1911 861 373 178 313 367 203 257
1706396400.0 1001.2 NA 519 225 0 0 0 0 NA NA NA 740 335 0 0 0 0 NA NA NA 9120 711 100 111 114 123 NA NA NA 3883 753 228 289 154 148 NA NA
1706396400.0 1001.3 NA 504 217 0 NA NA NA NA NA NA 710 337 0 NA NA NA NA NA NA 7371 809 214 NA NA NA NA NA NA 3341 908 309 NA NA NA NA NA
1706396400.0 1002.0 NA 354 128 NA NA NA NA NA NA NA 502 170 NA NA NA NA NA NA NA 2515 193 NA NA NA NA NA NA NA 2441 194 NA NA NA NA NA NA
1706396400.0 1002.3 NA 483 218 0 NA NA NA NA NA NA 697 326 0 NA NA NA NA NA NA 5996 627 209 NA NA NA NA NA NA 2566 660 262 NA NA NA NA NA
1706396400.0 1002.4 NA 506 0 NA NA NA NA NA NA NA 711 0 NA NA NA NA NA NA NA 9195 389 NA NA NA NA NA NA NA 3233 446 NA NA NA NA NA NA
1706396400.0 10023.0 NA 281 456 0 144 158 NA NA NA NA 364 650 0 202 230 NA NA NA NA 1447 1406 395 304 430 NA NA NA NA 899 1926 695 560 627 NA NA NA
1706396400.0 10024.0 NA 286 472 0 176 164 NA NA NA NA 371 655 0 285 243 NA NA NA NA 1500 1634 423 317 455 NA NA NA NA 1059 2078 756 601 550 NA NA NA
1706396400.0 10024.1 NA 289 285 0 NA NA NA NA NA NA 361 385 0 NA NA NA NA NA NA 1559 656 374 NA NA NA NA NA NA 664 811 481 NA NA NA NA NA
1706396400.0 10024.2 NA 289 469 0 NA NA NA NA NA NA 380 622 0 NA NA NA NA NA NA 1576 1684 409 NA NA NA NA NA NA 718 1821 465 NA NA NA NA NA
1706396400.0 10024.3 NA 289 269 0 NA NA NA NA NA NA 372 380 0 NA NA NA NA NA NA 1578 639 337 NA NA NA NA NA NA 679 821 475 NA NA NA NA NA
1706396400.0 10024.4 NA 289 463 0 NA NA NA NA NA NA 370 651 0 NA NA NA NA NA NA 1513 1647 415 NA NA NA NA NA NA 604 1749 491 NA NA NA NA NA
1706396400.0 10024.5 NA 291 155 0 NA NA NA NA NA NA 380 291 0 NA NA NA NA NA NA 1580 446 171 NA NA NA NA NA NA 723 612 213 NA NA NA NA NA
1706396400.0 10025.0 NA 284 462 0 146 164 NA NA NA NA 373 663 0 205 243 NA NA NA NA 1462 1462 398 312 446 NA NA NA NA 1087 2461 540 890 728 NA NA NA
1706396400.0 10026.0 NA 286 480 0 150 163 NA NA NA NA 376 660 0 212 239 NA NA NA NA 1502 1758 409 307 451 NA NA NA NA 888 2220 530 707 578 NA NA NA
1706396400.0 1003.0 NA 372 0 NA NA NA NA NA NA NA 624 0 NA NA NA NA NA NA NA 2461 290 NA NA NA NA NA NA NA 1651 474 NA NA NA NA NA NA
1706396400.0 1004.0 NA 265 147 0 0 0 0 NA NA NA 392 204 0 0 0 0 NA NA NA 836 231 68 86 207 208 NA NA NA 1188 470 317 120 247 247 NA NA
1706396400.0 10042.0 NA 282 464 0 174 162 NA NA NA NA 353 633 0 288 242 NA NA NA NA 1562 1553 436 326 471 NA NA NA NA 1208 2025 944 607 962 NA NA NA
1706396400.0 1005.0 NA 203 148 0 NA NA NA NA NA NA 349 243 0 NA NA NA NA NA NA 519 219 84 NA NA NA NA NA NA 748 297 107 NA NA NA NA NA
1706396400.0 10059.0 NA 291 467 0 148 164 NA NA NA NA 371 670 0 212 242 NA NA NA NA 1501 2117 404 294 456 NA NA NA NA 614 1613 445 383 583 NA NA NA
1706396400.0 10071.0 NA 281 458 0 148 162 NA NA NA NA 366 649 0 201 244 NA NA NA NA 1556 1642 446 323 472 NA NA NA NA 689 1958 603 525 558 NA NA NA
1706396400.0 101.0 170 NA NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA NA 758 NA NA NA NA NA NA NA NA 803 NA NA NA NA NA NA NA NA
1706396400.0 1010.0 NA 78 97 0 NA NA NA NA NA NA 139 153 0 NA NA NA NA NA NA 127 184 175 NA NA NA NA NA NA 269 473 295 NA NA NA NA NA
