Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706565600.0 1.0 160 175 286 NA NA NA NA NA NA 273 246 405 NA NA NA NA NA NA 1150 291 869 NA NA NA NA NA NA 1027 631 1292 NA NA NA NA NA NA
1706565600.0 10.0 NA 213 392 0 NA NA NA NA NA NA 303 541 0 NA NA NA NA NA NA 1276 2672 375 NA NA NA NA NA NA 622 1726 511 NA NA NA NA NA
1706565600.0 1000.0 NA 363 251 0 113 NA NA NA NA NA 520 332 0 174 NA NA NA NA NA 2160 695 281 234 NA NA NA NA NA 2274 999 317 387 NA NA NA NA
1706565600.0 10001.0 NA 294 467 0 152 174 NA NA NA NA 386 649 0 217 266 NA NA NA NA 1438 1475 371 309 482 NA NA NA NA 730 2040 504 618 679 NA NA NA
1706565600.0 10002.0 NA 295 468 0 152 174 NA NA NA NA 378 665 0 221 255 NA NA NA NA 1453 1490 379 309 482 NA NA NA NA 789 2105 482 522 665 NA NA NA
1706565600.0 10003.0 NA 294 479 0 153 174 NA NA NA NA 386 680 0 225 258 NA NA NA NA 1436 1468 391 306 483 NA NA NA NA 635 1807 544 514 598 NA NA NA
1706565600.0 10004.0 NA 288 472 0 153 173 NA NA NA NA 378 657 0 213 259 NA NA NA NA 1436 1428 372 309 473 NA NA NA NA 874 1799 518 541 664 NA NA NA
1706565600.0 10005.0 NA 293 474 0 153 173 NA NA NA NA 377 657 0 214 261 NA NA NA NA 1436 1440 373 305 482 NA NA NA NA 763 1557 485 562 666 NA NA NA
1706565600.0 10006.0 NA 293 461 0 152 168 NA NA NA NA 388 650 0 217 257 NA NA NA NA 1435 1442 378 308 456 NA NA NA NA 940 2154 529 535 660 NA NA NA
1706565600.0 10007.0 NA 295 472 0 184 170 NA NA NA NA 392 678 0 296 260 NA NA NA NA 1456 1476 383 320 467 NA NA NA NA 1139 1862 529 550 669 NA NA NA
1706565600.0 10008.0 NA 297 476 0 183 173 NA NA NA NA 400 653 0 300 259 NA NA NA NA 1446 1491 382 318 470 NA NA NA NA 814 2131 472 569 625 NA NA NA
1706565600.0 10009.0 NA 297 471 0 182 174 NA NA NA NA 388 658 0 299 255 NA NA NA NA 1448 1490 396 317 484 NA NA NA NA 692 1998 557 541 671 NA NA NA
1706565600.0 1001.0 NA 324 189 0 0 0 0 0 0 NA 458 276 0 0 0 0 0 0 NA 1877 365 82 67 90 206 112 202 NA 1960 540 297 454 263 419 227 249
1706565600.0 1001.2 NA 535 239 0 0 0 0 0 NA NA 766 366 0 0 0 0 0 NA NA 9136 752 98 110 115 132 124 NA NA 3772 837 201 338 187 242 146 NA
1706565600.0 1001.3 NA 515 236 0 NA NA NA NA NA NA 731 354 0 NA NA NA NA NA NA 7201 739 241 NA NA NA NA NA NA 3256 633 288 NA NA NA NA NA
1706565600.0 1002.0 NA 335 137 NA NA NA NA NA NA NA 512 174 NA NA NA NA NA NA NA 2331 186 NA NA NA NA NA NA NA 1998 163 NA NA NA NA NA NA
1706565600.0 1002.3 NA 508 226 0 NA NA NA NA NA NA 722 340 0 NA NA NA NA NA NA 5619 595 250 NA NA NA NA NA NA 2448 637 316 NA NA NA NA NA
1706565600.0 1002.4 NA 519 0 NA NA NA NA NA NA NA 734 0 NA NA NA NA NA NA NA 8735 376 NA NA NA NA NA NA NA 3115 455 NA NA NA NA NA NA
1706565600.0 10023.0 NA 293 471 0 152 168 NA NA NA NA 384 664 0 215 251 NA NA NA NA 1449 1463 384 309 458 NA NA NA NA 780 2012 485 553 679 NA NA NA
1706565600.0 10024.0 NA 307 479 0 185 176 NA NA NA NA 383 677 0 302 257 NA NA NA NA 1478 1676 450 317 500 NA NA NA NA 736 1872 805 575 670 NA NA NA
1706565600.0 10024.1 NA 307 301 0 NA NA NA NA NA NA 395 432 0 NA NA NA NA NA NA 1481 624 394 NA NA NA NA NA NA 671 645 529 NA NA NA NA NA
