Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706738400.0 1.0 162 171 250 NA NA NA NA NA NA 287 251 389 NA NA NA NA NA NA 1141 300 868 NA NA NA NA NA NA 717 402 1033 NA NA NA NA NA NA
1706738400.0 10.0 NA 213 379 0 NA NA NA NA NA NA 313 544 0 NA NA NA NA NA NA 1250 2770 403 NA NA NA NA NA NA 535 2135 487 NA NA NA NA NA
1706738400.0 1000.0 NA 337 242 0 113 NA NA NA NA NA 514 341 0 176 NA NA NA NA NA 2294 747 295 239 NA NA NA NA NA 2060 1189 482 313 NA NA NA NA
1706738400.0 10001.0 NA 295 471 0 153 174 NA NA NA NA 386 669 0 226 267 NA NA NA NA 1487 1512 396 327 491 NA NA NA NA 606 1847 604 553 613 NA NA NA
1706738400.0 10002.0 NA 292 474 0 153 173 NA NA NA NA 383 657 0 221 257 NA NA NA NA 1441 1459 377 315 489 NA NA NA NA 905 1871 525 931 871 NA NA NA
1706738400.0 10003.0 NA 296 476 0 154 145 NA NA NA NA 392 668 0 225 262 NA NA NA NA 1436 1487 370 320 501 NA NA NA NA 623 2045 454 880 1207 NA NA NA
1706738400.0 10004.0 NA 294 470 0 155 172 NA NA NA NA 389 653 0 232 261 NA NA NA NA 1528 1485 401 324 497 NA NA NA NA 721 1599 666 678 703 NA NA NA
1706738400.0 10005.0 NA 293 476 0 154 172 NA NA NA NA 391 680 0 224 263 NA NA NA NA 1437 1435 375 309 494 NA NA NA NA 754 1728 606 944 1039 NA NA NA
1706738400.0 10006.0 NA 296 470 0 152 169 NA NA NA NA 395 668 0 221 257 NA NA NA NA 1447 1419 367 310 439 NA NA NA NA 956 1828 447 699 515 NA NA NA
1706738400.0 10007.0 NA 299 474 0 183 174 NA NA NA NA 392 661 0 291 258 NA NA NA NA 1450 1459 372 321 468 NA NA NA NA 1190 1885 402 785 679 NA NA NA
1706738400.0 10008.0 NA 296 475 0 184 173 NA NA NA NA 385 678 0 292 255 NA NA NA NA 1518 1569 403 325 498 NA NA NA NA 1106 2761 782 481 551 NA NA NA
1706738400.0 10009.0 NA 297 445 0 183 175 NA NA NA NA 396 664 0 291 267 NA NA NA NA 1454 1511 388 315 478 NA NA NA NA 814 2079 615 808 599 NA NA NA
1706738400.0 1001.0 NA 325 192 0 0 0 0 0 0 NA 466 270 0 0 0 0 0 0 NA 1877 371 81 63 87 201 115 196 NA 1680 741 178 208 142 282 221 223
1706738400.0 1001.2 NA 496 238 0 0 0 0 0 NA NA 773 372 0 0 0 0 0 NA NA 9112 737 96 107 116 133 127 NA NA 4307 644 139 210 174 289 152 NA
1706738400.0 1001.3 NA 520 237 0 NA NA NA NA NA NA 753 368 0 NA NA NA NA NA NA 7149 710 247 NA NA NA NA NA NA 2602 507 325 NA NA NA NA NA
1706738400.0 1002.0 NA 366 138 NA NA NA NA NA NA NA 514 185 NA NA NA NA NA NA NA 2390 196 NA NA NA NA NA NA NA 2307 184 NA NA NA NA NA NA
1706738400.0 1002.3 NA 505 225 0 NA NA NA NA NA NA 709 354 0 NA NA NA NA NA NA 5430 664 261 NA NA NA NA NA NA 2410 943 391 NA NA NA NA NA
1706738400.0 1002.4 NA 519 0 NA NA NA NA NA NA NA 748 0 NA NA NA NA NA NA NA 8648 382 NA NA NA NA NA NA NA 3076 509 NA NA NA NA NA NA
1706738400.0 10023.0 NA 295 473 0 153 168 NA NA NA NA 398 663 0 220 255 NA NA NA NA 1506 1470 410 315 482 NA NA NA NA 1079 1797 610 537 806 NA NA NA
1706738400.0 10024.0 NA 307 492 0 185 177 NA NA NA NA 405 694 0 296 271 NA NA NA NA 1553 1632 438 343 544 NA NA NA NA 805 1452 535 701 1082 NA NA NA
1706738400.0 10024.1 NA 308 300 0 NA NA NA NA NA NA 410 431 0 NA NA NA NA NA NA 1470 623 405 NA NA NA NA NA NA 639 590 446 NA NA NA NA NA
1706738400.0 10024.2 NA 308 483 0 NA NA NA NA NA NA 400 663 0 NA NA NA NA NA NA 1492 1605 394 NA NA NA NA NA NA 658 1395 424 NA NA NA NA NA
1706738400.0 10024.3 NA 307 278 0 NA NA NA NA NA NA 402 395 0 NA NA NA NA NA NA 1474 624 335 NA NA NA NA NA NA 604 897 385 NA NA NA NA NA
1706738400.0 10024.4 NA 307 483 0 NA NA NA NA NA NA 404 698 0 NA NA NA NA NA NA 1470 1574 388 NA NA NA NA NA NA 671 1772 454 NA NA NA NA NA
1706738400.0 10025.0 NA 294 481 0 155 174 NA NA NA NA 399 675 0 228 260 NA NA NA NA 1454 1475 401 308 473 NA NA NA NA 930 1877 464 796 511 NA NA NA
1706738400.0 10026.0 NA 305 496 0 159 176 NA NA NA NA 395 658 0 235 271 NA NA NA NA 1484 1817 427 315 485 NA NA NA NA 725 1790 518 690 580 NA NA NA
1706738400.0 1003.0 NA 337 0 NA NA NA NA NA NA NA 659 0 NA NA NA NA NA NA NA 2351 248 NA NA NA NA NA NA NA 1754 314 NA NA NA NA NA NA
1706738400.0 1004.0 NA 267 155 0 0 0 0 NA NA NA 407 225 0 0 0 0 NA NA NA 789 218 59 82 208 208 NA NA NA 909 334 128 148 458 230 NA NA
1706738400.0 10042.0 NA 301 479 0 186 173 NA NA NA NA 397 659 0 286 269 NA NA NA NA 1518 1641 429 339 500 NA NA NA NA 680 2472 545 617 787 NA NA NA
1706738400.0 1005.0 NA 214 154 0 0 NA NA NA NA NA 381 261 0 0 NA NA NA NA NA 453 220 82 98 NA NA NA NA NA 492 377 140 216 NA NA NA NA
1706738400.0 10059.0 NA 308 494 0 157 176 NA NA NA NA 404 668 0 229 259 NA NA NA NA 1499 2155 430 308 492 NA NA NA NA 996 2035 644 681 530 NA NA NA
