Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706652000.0 1.0 98 134 229 NA NA NA NA NA NA 262 235 409 NA NA NA NA NA NA 3602 780 2418 NA NA NA NA NA NA 1962 623 2351 NA NA NA NA NA NA
1706652000.0 10.0 NA 198 395 0 NA NA NA NA NA NA 306 551 0 NA NA NA NA NA NA 1096 2461 453 NA NA NA NA NA NA 551 1684 557 NA NA NA NA NA
1706652000.0 1000.0 NA 350 228 0 96 NA NA NA NA NA 515 340 0 161 NA NA NA NA NA 1864 564 283 206 NA NA NA NA NA 1588 666 323 255 NA NA NA NA
1706652000.0 10001.0 NA 287 444 0 135 155 NA NA NA NA 422 650 0 209 236 NA NA NA NA 1154 1218 380 274 418 NA NA NA NA 494 1271 446 340 610 NA NA NA
1706652000.0 10002.0 NA 289 448 0 136 157 NA NA NA NA 405 669 0 204 243 NA NA NA NA 1159 1238 398 284 383 NA NA NA NA 493 1208 462 431 403 NA NA NA
1706652000.0 10003.0 NA 293 450 0 136 158 NA NA NA NA 403 653 0 203 243 NA NA NA NA 1148 1269 402 288 383 NA NA NA NA 491 1265 490 391 393 NA NA NA
1706652000.0 10004.0 NA 271 445 0 136 155 NA NA NA NA 411 653 0 198 238 NA NA NA NA 1154 1198 349 269 403 NA NA NA NA 512 1140 406 323 516 NA NA NA
1706652000.0 10005.0 NA 285 475 0 136 155 NA NA NA NA 405 642 0 201 241 NA NA NA NA 1168 1196 379 276 392 NA NA NA NA 523 1123 401 316 398 NA NA NA
1706652000.0 10006.0 NA 275 503 0 136 151 NA NA NA NA 405 626 0 199 227 NA NA NA NA 1151 1218 389 279 388 NA NA NA NA 496 1168 408 362 416 NA NA NA
1706652000.0 10007.0 NA 286 446 0 164 155 NA NA NA NA 402 655 0 273 236 NA NA NA NA 1176 1250 435 266 362 NA NA NA NA 532 1274 467 348 390 NA NA NA
1706652000.0 10008.0 NA 236 416 0 129 128 NA NA NA NA 402 649 0 275 237 NA NA NA NA 3451 4206 1231 802 1333 NA NA NA NA 1429 3894 1272 863 1332 NA NA NA
1706652000.0 10009.0 NA 271 450 0 165 156 NA NA NA NA 402 658 0 275 242 NA NA NA NA 1176 1278 472 288 405 NA NA NA NA 547 1336 603 428 531 NA NA NA
1706652000.0 1001.0 NA 309 172 0 0 0 0 0 0 NA 454 261 0 0 0 0 0 0 NA 1748 318 71 62 77 203 93 177 NA 1212 455 160 163 173 258 144 219
1706652000.0 1001.2 NA 471 174 0 0 0 0 NA NA NA 778 345 0 0 0 0 NA NA NA 26016 1865 244 304 307 324 NA NA NA 8366 1206 277 388 336 366 NA NA
1706652000.0 1001.3 NA 565 209 0 NA NA NA NA NA NA 758 329 0 NA NA NA NA NA NA 6349 619 180 NA NA NA NA NA NA 2499 525 276 NA NA NA NA NA
1706652000.0 1002.0 NA 347 113 NA NA NA NA NA NA NA 530 163 NA NA NA NA NA NA NA 2051 154 NA NA NA NA NA NA NA 1825 140 NA NA NA NA NA NA
1706652000.0 1002.3 NA 542 210 0 NA NA NA NA NA NA 732 324 0 NA NA NA NA NA NA 4855 536 198 NA NA NA NA NA NA 2086 501 344 NA NA NA NA NA
1706652000.0 1002.4 NA 581 0 NA NA NA NA NA NA NA 742 0 NA NA NA NA NA NA NA 7409 352 NA NA NA NA NA NA NA 2621 389 NA NA NA NA NA NA
1706652000.0 10023.0 NA 271 445 0 135 151 NA NA NA NA 418 645 0 198 239 NA NA NA NA 1155 1181 452 255 379 NA NA NA NA 573 1117 484 287 450 NA NA NA
1706652000.0 10024.0 NA 235 432 0 133 132 NA NA NA NA 408 678 0 281 244 NA NA NA NA 3437 4744 1461 855 1227 NA NA NA NA 1415 4126 1508 927 1203 NA NA NA
