Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706954400.0 1.0 157 170 280 NA NA NA NA NA NA 266 238 395 NA NA NA NA NA NA 1281 300 854 NA NA NA NA NA NA 1006 436 1318 NA NA NA NA NA NA
1706954400.0 10.0 NA 208 380 0 NA NA NA NA NA NA 298 532 0 NA NA NA NA NA NA 1299 2782 579 NA NA NA NA NA NA 568 1812 649 NA NA NA NA NA
1706954400.0 1000.0 NA 363 246 0 107 NA NA NA NA NA 505 330 0 168 NA NA NA NA NA 2268 710 321 244 NA NA NA NA NA 1916 864 663 332 NA NA NA NA
1706954400.0 10001.0 NA 288 456 0 146 163 NA NA NA NA 379 654 0 215 245 NA NA NA NA 1530 1450 484 310 476 NA NA NA NA 770 1681 820 443 851 NA NA NA
1706954400.0 10002.0 NA 289 463 0 148 164 NA NA NA NA 372 662 0 213 247 NA NA NA NA 1516 1489 486 309 465 NA NA NA NA 726 1738 955 474 616 NA NA NA
1706954400.0 10003.0 NA 289 427 0 148 165 NA NA NA NA 381 628 0 207 246 NA NA NA NA 1540 1507 487 309 491 NA NA NA NA 1111 1635 884 420 928 NA NA NA
1706954400.0 10004.0 NA 290 458 0 145 163 NA NA NA NA 381 650 0 210 243 NA NA NA NA 1522 1476 411 313 480 NA NA NA NA 773 1698 514 470 979 NA NA NA
1706954400.0 10005.0 NA 289 463 0 146 163 NA NA NA NA 374 655 0 206 242 NA NA NA NA 1507 1521 428 309 455 NA NA NA NA 798 2151 993 444 550 NA NA NA
1706954400.0 10006.0 NA 289 456 0 146 159 NA NA NA NA 378 638 0 207 238 NA NA NA NA 1514 1458 457 308 492 NA NA NA NA 704 1802 569 514 720 NA NA NA
1706954400.0 10007.0 NA 291 460 0 178 162 NA NA NA NA 375 631 0 289 244 NA NA NA NA 1523 1520 619 321 443 NA NA NA NA 687 2078 932 505 549 NA NA NA
1706954400.0 10008.0 NA 291 461 0 179 162 NA NA NA NA 389 625 0 290 239 NA NA NA NA 1506 1535 596 316 472 NA NA NA NA 808 2104 787 442 832 NA NA NA
1706954400.0 10009.0 NA 291 463 0 178 163 NA NA NA NA 389 645 0 289 246 NA NA NA NA 1538 1540 643 318 470 NA NA NA NA 1096 2234 802 450 678 NA NA NA
1706954400.0 1001.0 NA 318 185 0 0 0 0 0 0 NA 448 273 0 0 0 0 0 0 NA 1870 364 85 67 90 208 111 210 NA 1932 603 222 343 212 412 220 357
1706954400.0 1001.2 NA 525 228 0 0 0 0 NA NA NA 764 348 0 0 0 0 NA NA NA 9592 749 108 118 114 135 NA NA NA 3948 762 336 316 146 190 NA NA
1706954400.0 1001.3 NA 511 220 0 NA NA NA NA NA NA 735 335 0 NA NA NA NA NA NA 7210 748 227 NA NA NA NA NA NA 2990 756 380 NA NA NA NA NA
1706954400.0 1002.0 NA 358 132 NA NA NA NA NA NA NA 518 174 NA NA NA NA NA NA NA 2295 181 NA NA NA NA NA NA NA 2042 166 NA NA NA NA NA NA
1706954400.0 1002.3 NA 495 221 0 NA NA NA NA NA NA 726 342 0 NA NA NA NA NA NA 5614 592 208 NA NA NA NA NA NA 2507 572 270 NA NA NA NA NA
1706954400.0 1002.4 NA 511 0 NA NA NA NA NA NA NA 759 0 NA NA NA NA NA NA NA 9087 389 NA NA NA NA NA NA NA 3405 454 NA NA NA NA NA NA
1706954400.0 10023.0 NA 291 459 0 146 161 NA NA NA NA 374 656 0 208 240 NA NA NA NA 1497 1471 589 315 486 NA NA NA NA 945 1784 915 506 700 NA NA NA
1706954400.0 10024.0 NA 301 476 0 179 167 NA NA NA NA 394 659 0 287 253 NA NA NA NA 1585 1695 662 340 486 NA NA NA NA 738 1845 887 803 705 NA NA NA
1706954400.0 10024.1 NA 297 285 0 NA NA NA NA NA NA 390 407 0 NA NA NA NA NA NA 1476 632 1095 NA NA NA NA NA NA 614 637 1146 NA NA NA NA NA
1706954400.0 10024.2 NA 301 474 0 NA NA NA NA NA NA 389 650 0 NA NA NA NA NA NA 1474 1574 594 NA NA NA NA NA NA 606 1428 766 NA NA NA NA NA
1706954400.0 10024.3 NA 303 273 0 NA NA NA NA NA NA 388 391 0 NA NA NA NA NA NA 1468 602 928 NA NA NA NA NA NA 644 589 1008 NA NA NA NA NA
1706954400.0 10024.4 NA 301 471 0 NA NA NA NA NA NA 390 644 0 NA NA NA NA NA NA 1483 1544 564 NA NA NA NA NA NA 640 1423 624 NA NA NA NA NA
1706954400.0 10025.0 NA 293 466 0 148 164 NA NA NA NA 382 655 0 212 243 NA NA NA NA 1513 1519 620 309 470 NA NA NA NA 973 1716 855 461 605 NA NA NA
1706954400.0 10026.0 NA 302 484 0 152 168 NA NA NA NA 394 670 0 220 255 NA NA NA NA 1492 1758 584 304 446 NA NA NA NA 848 2101 700 450 601 NA NA NA
1706954400.0 1003.0 NA 367 0 NA NA NA NA NA NA NA 645 0 NA NA NA NA NA NA NA 2452 280 NA NA NA NA NA NA NA 2521 359 NA NA NA NA NA NA
1706954400.0 1004.0 NA 268 149 0 0 0 0 NA NA NA 409 212 0 0 0 0 NA NA NA 784 217 64 87 200 201 NA NA NA 966 501 183 127 250 255 NA NA
1706954400.0 10042.0 NA 295 466 0 180 164 NA NA NA NA 391 642 0 288 248 NA NA NA NA 1569 1576 820 329 476 NA NA NA NA 1027 1842 1095 617 786 NA NA NA
1706954400.0 1005.0 NA 201 156 0 0 NA NA NA NA NA 353 253 0 0 NA NA NA NA NA 489 215 83 101 NA NA NA NA NA 803 301 121 179 NA NA NA NA
1706954400.0 10059.0 NA 302 482 0 151 166 NA NA NA NA 389 676 0 218 245 NA NA NA NA 1605 2201 632 335 504 NA NA NA NA 688 1879 740 716 958 NA NA NA
1706954400.0 10071.0 NA 299 475 0 150 167 NA NA NA NA 387 645 0 217 249 NA NA NA NA 1582 1623 643 315 485 NA NA NA NA 907 1766 757 498 778 NA NA NA
1706954400.0 101.0 168 NA NA NA NA NA NA NA NA 299 NA NA NA NA NA NA NA NA 716 NA NA NA NA NA NA NA NA 743 NA NA NA NA NA NA NA NA
1706954400.0 1010.0 NA 81 101 0 NA NA NA NA NA NA 151 157 0 NA NA NA NA NA NA 142 157 151 NA NA NA NA NA NA 796 231 192 NA NA NA NA NA
1706954400.0 102.0 172 NA NA NA NA NA NA NA NA 280 NA NA NA NA NA NA NA NA 668 NA NA NA NA NA NA NA NA 651 NA NA NA NA NA NA NA NA
1706954400.0 1020.0 NA 85 74 0 89 NA NA NA NA NA 161 149 0 159 NA NA NA NA NA 172 130 65 152 NA NA NA NA NA 798 362 328 251 NA NA NA NA
1706954400.0 10224.0 NA 481 720 0 167 NA NA NA NA NA 636 966 0 250 NA NA NA NA NA 2776 2870 651 462 NA NA NA NA NA 1639 2329 741 717 NA NA NA NA
1706954400.0 10224.15 NA 491 739 0 185 NA NA NA NA NA 648 961 0 271 NA NA NA NA NA 2787 2946 676 549 NA NA NA NA NA 1375 2826 913 698 NA NA NA NA
