Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1707084000.0 25202.15 NA 430 660 0 185 NA NA NA NA 565 939 0 271 NA NA NA NA 1495 2762 372 473 NA NA NA NA 1179 2636 533 638 NA NA NA
1707084000.0 25203.0 NA 441 667 0 170 NA NA NA NA 596 876 0 250 NA NA NA NA 1586 2841 373 414 NA NA NA NA 1149 2759 580 651 NA NA NA
1707084000.0 25205.0 NA 430 649 0 169 NA NA NA NA 586 901 0 252 NA NA NA NA 1527 2515 364 414 NA NA NA NA 1209 2366 548 694 NA NA NA
1707084000.0 25206.0 NA 433 686 0 169 NA NA NA NA 578 904 0 257 NA NA NA NA 1510 2744 382 413 NA NA NA NA 1218 2584 556 578 NA NA NA
1707084000.0 25209.0 NA 436 652 0 171 NA NA NA NA 597 906 0 252 NA NA NA NA 1513 2704 374 417 NA NA NA NA 1349 2580 605 726 NA NA NA
1707084000.0 25234.911 186 593 535 0 207 NA NA NA 271 805 728 0 311 NA NA NA 8763 5541 6126 1673 770 NA NA NA 4309 3379 3992 1787 1505 NA NA NA
1707084000.0 25406.18 665 0 202 NA NA NA NA NA 871 0 286 NA NA NA NA NA 2449 273 593 NA NA NA NA NA 1712 430 942 NA NA NA NA NA
1707084000.0 27634.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1707084000.0 28034.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA
1707084000.0 4.25 NA 126 377 0 NA NA NA NA NA 188 514 0 NA NA NA NA NA 206 2500 325 NA NA NA NA NA 338 2590 575 NA NA NA NA
1707084000.0 4.28 NA 132 368 0 NA NA NA NA NA 206 522 0 NA NA NA NA NA 230 2708 1316 NA NA NA NA NA 859 3050 1485 NA NA NA NA
1707084000.0 4.4 NA 103 450 0 NA NA NA NA NA 173 717 0 NA NA NA NA NA 147 3008 299 NA NA NA NA NA 347 2672 501 NA NA NA NA
1707084000.0 4.43 NA 104 445 0 NA NA NA NA NA 172 693 0 NA NA NA NA NA 140 2932 305 NA NA NA NA NA 232 2491 499 NA NA NA NA
1707084000.0 4.6 NA 375 0 NA NA NA NA NA NA 497 0 NA NA NA NA NA NA 2463 400 NA NA NA NA NA NA 2790 507 NA NA NA NA NA
1707084000.0 4.72 NA 102 457 0 NA NA NA NA NA 173 724 0 NA NA NA NA NA 156 4237 305 NA NA NA NA NA 369 2733 530 NA NA NA NA
1707084000.0 4001.0 NA 251 444 NA NA NA NA NA NA 350 609 NA NA NA NA NA NA 570 1944 NA NA NA NA NA NA 937 1833 NA NA NA NA NA
1707084000.0 4007.0 129 0 0 NA NA NA NA NA 209 0 0 NA NA NA NA NA 536 127 1182 NA NA NA NA NA 766 343 1792 NA NA NA NA NA
1707084000.0 4008.0 129 0 0 NA NA NA NA NA 210 0 0 NA NA NA NA NA 532 124 1194 NA NA NA NA NA 610 321 1859 NA NA NA NA NA
1707084000.0 500199.0 287 NA NA NA NA NA NA NA 419 NA NA NA NA NA NA NA 1258 NA NA NA NA NA NA NA 979 NA NA NA NA NA NA NA
1707084000.0 500200.1 166 271 328 NA NA NA NA NA 257 386 444 NA NA NA NA NA 1640 432 1521 NA NA NA NA NA 1104 744 1611 NA NA NA NA NA
1707084000.0 537.0 64 0 NA NA NA NA NA NA 180 0 NA NA NA NA NA NA 3525 147 NA NA NA NA NA NA 6679 287 NA NA NA NA NA NA
1707084000.0 7.2 129 246 287 123 0 NA NA NA 204 326 472 193 0 NA NA NA 570 784 546 243 254 NA NA NA 673 718 811 734 447 NA NA NA
1707084000.0 7.3 127 231 278 123 0 NA NA NA 207 314 451 190 0 NA NA NA 851 512 537 241 249 NA NA NA 1030 757 809 627 429 NA NA NA
