Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1706652000.0 12434.502 NA 511 216 0 NA NA 1608 1258 0 NA NA 1590 269 116 NA NA 935 296 134 NA
1706652000.0 12434.503 NA 480 NA NA NA NA 1589 NA NA NA NA 1472 NA NA NA NA 983 NA NA NA
1706652000.0 12434.504 NA 477 NA NA NA NA 1550 NA NA NA NA 1670 NA NA NA NA 979 NA NA NA
1706652000.0 12434.506 NA 505 215 0 NA NA 1583 1251 0 NA NA 1576 266 125 NA NA 972 291 142 NA
1706652000.0 12434.507 NA 508 225 0 NA NA 1597 1258 0 NA NA 1706 270 129 NA NA 952 297 146 NA
1706652000.0 12434.508 NA 502 173 NA NA NA 1579 1204 NA NA NA 1569 142 NA NA NA 909 317 NA NA
1706652000.0 12434.512 NA 508 193 0 NA NA 1583 1185 0 NA NA 1631 251 79 NA NA 958 290 94 NA
1706652000.0 12434.513 NA 489 197 0 NA NA 1569 1184 0 NA NA 1735 256 78 NA NA 1011 286 93 NA
1706652000.0 12434.514 NA 505 158 NA NA NA 1612 1142 NA NA NA 1696 130 NA NA NA 992 257 NA NA
1706652000.0 12434.522 NA 508 192 0 NA NA 1613 1150 0 NA NA 1649 260 81 NA NA 1007 287 97 NA
1706652000.0 12434.523 NA 509 194 0 NA NA 1574 1152 0 NA NA 1616 257 76 NA NA 956 273 95 NA
1706652000.0 12434.524 NA 488 155 NA NA NA 1592 1106 NA NA NA 1866 130 NA NA NA 1050 168 NA NA
1706652000.0 12434.582 NA 509 264 0 NA NA 1610 1343 0 NA NA 1614 325 136 NA NA 911 316 162 NA
1706652000.0 12434.583 NA 505 278 0 NA NA 1592 1343 0 NA NA 1703 335 141 NA NA 991 325 171 NA
1706652000.0 12434.586 NA 501 264 0 NA NA 1587 1347 0 NA NA 1711 324 134 NA NA 1049 299 161 NA
1706652000.0 12434.587 NA 493 277 0 NA NA 1576 1343 0 NA NA 1676 336 139 NA NA 982 325 170 NA
1706652000.0 12434.592 NA 509 636 0 NA NA 1600 1754 0 NA NA 1701 1263 287 NA NA 933 1079 308 NA
1706652000.0 12434.593 NA 505 649 0 NA NA 1574 1795 0 NA NA 1630 1273 287 NA NA 972 1083 304 NA
1706652000.0 12434.596 NA 506 637 0 NA NA 1612 1736 0 NA NA 1665 1264 289 NA NA 1048 1069 308 NA
1706652000.0 12434.597 NA 481 NA NA NA NA 1578 NA NA NA NA 1504 NA NA NA NA 960 NA NA NA
1706652000.0 12450.502 NA 492 213 0 NA NA 1593 1250 0 NA NA 1606 261 112 NA NA 977 296 129 NA
1706652000.0 12450.503 NA 488 221 0 NA NA 1591 1253 0 NA NA 1634 261 118 NA NA 1018 291 136 NA
1706652000.0 12450.504 NA 482 172 NA NA NA 1562 1205 NA NA NA 1547 135 NA NA NA 911 285 NA NA
1706652000.0 12450.506 NA 473 NA NA NA NA 1585 NA NA NA NA 1556 NA NA NA NA 1007 NA NA NA
1706652000.0 12450.507 NA 472 NA NA NA NA 1536 NA NA NA NA 1556 NA NA NA NA 1003 NA NA NA
1706652000.0 12450.508 NA 492 171 NA NA NA 1560 1201 NA NA NA 1693 133 NA NA NA 1049 171 NA NA
1706652000.0 12461.502 NA 466 207 0 NA NA 1518 1192 0 NA NA 1582 248 89 NA NA 940 281 108 NA
1706652000.0 141.008506 NA 451 NA NA NA NA 1584 NA NA NA NA 1505 NA NA NA NA 1018 NA NA NA
1706652000.0 141.008507 NA 453 240 0 NA NA 1580 1302 0 NA NA 1930 703 81 NA NA 1053 380 103 NA
1706652000.0 141.008508 NA 453 178 NA NA NA 1569 1225 NA NA NA 1993 153 NA NA NA 1058 197 NA NA
1706652000.0 141.008512 NA 453 201 0 NA NA 1583 1179 0 NA NA 2003 288 80 NA NA 1017 288 106 NA
1706652000.0 141.008513 NA 458 202 0 NA NA 1590 1186 0 NA NA 1927 334 81 NA NA 974 298 100 NA
1706652000.0 141.008514 NA 454 160 NA NA NA 1595 1145 NA NA NA 2033 139 NA NA NA 1164 176 NA NA
1706652000.0 141.008522 NA 452 203 0 NA NA 1590 1171 0 NA NA 1951 307 76 NA NA 1144 260 94 NA
1706652000.0 141.008523 NA 449 201 0 NA NA 1587 1166 0 NA NA 2110 340 80 NA NA 1179 267 127 NA
1706652000.0 141.008524 NA 457 159 NA NA NA 1578 1109 NA NA NA 2044 139 NA NA NA 1184 177 NA NA
1706652000.0 141.008583 NA 251 0 NA NA NA 1343 0 NA NA NA 875 113 NA NA NA 664 284 NA NA
1706652000.0 160.03502 137 218 111 484 185 233 310 156 1669 255 694 222 77 577 195 725 222 214 633 212
1706652000.0 24861.502 NA 620 303 0 NA NA 1662 1580 0 NA NA 1049 396 85 NA NA 965 359 106 NA
