Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1706911200.0 12434.502 NA 510 216 0 NA NA 1608 1253 0 NA NA 1654 285 125 NA NA 939 300 151 NA
1706911200.0 12434.503 NA 510 223 0 NA NA 1609 1256 0 NA NA 1621 290 128 NA NA 982 301 155 NA
1706911200.0 12434.504 NA 493 172 NA NA NA 1575 1209 NA NA NA 1642 142 NA NA NA 936 373 NA NA
1706911200.0 12434.506 NA 496 217 0 NA NA 1574 1254 0 NA NA 1743 284 127 NA NA 1071 302 151 NA
1706911200.0 12434.507 NA 505 227 0 NA NA 1612 1264 0 NA NA 1680 282 135 NA NA 1012 293 160 NA
1706911200.0 12434.508 NA 490 172 NA NA NA 1579 1203 NA NA NA 1763 143 NA NA NA 1019 209 NA NA
1706911200.0 12434.512 NA 478 NA NA NA NA 1533 NA NA NA NA 1517 NA NA NA NA 947 NA NA NA
1706911200.0 12434.513 NA 510 196 0 NA NA 1585 1184 0 NA NA 1579 274 85 NA NA 882 296 109 NA
1706911200.0 12434.514 NA 481 NA NA NA NA 1573 NA NA NA NA 1535 NA NA NA NA 989 NA NA NA
1706911200.0 12434.522 NA 500 191 0 NA NA 1580 1150 0 NA NA 1638 266 91 NA NA 993 270 116 NA
1706911200.0 12434.523 NA 506 194 0 NA NA 1596 1154 0 NA NA 1578 276 84 NA NA 866 282 107 NA
1706911200.0 12434.524 NA 501 156 NA NA NA 1592 1112 NA NA NA 1627 137 NA NA NA 998 299 NA NA
1706911200.0 12434.582 NA 503 264 0 NA NA 1590 1343 0 NA NA 1643 345 141 NA NA 939 326 165 NA
1706911200.0 12434.583 NA 507 276 0 NA NA 1598 1361 0 NA NA 1653 354 147 NA NA 923 328 173 NA
1706911200.0 12434.586 NA 494 265 0 NA NA 1578 1338 0 NA NA 1614 340 141 NA NA 918 323 165 NA
1706911200.0 12434.587 NA 491 NA NA NA NA 1569 NA NA NA NA 1632 NA NA NA NA 997 NA NA NA
1706911200.0 12434.592 NA 498 639 0 NA NA 1570 1768 0 NA NA 1874 1299 297 NA NA 1019 1135 319 NA
1706911200.0 12434.593 NA 507 651 0 NA NA 1610 1793 0 NA NA 1835 1316 295 NA NA 1071 1129 319 NA
1706911200.0 12434.596 NA 504 636 0 NA NA 1589 1763 0 NA NA 1624 1302 296 NA NA 922 1159 323 NA
1706911200.0 12434.597 NA 504 650 0 NA NA 1581 1773 0 NA NA 1682 1341 300 NA NA 984 1161 323 NA
1706911200.0 12450.502 NA 494 215 0 NA NA 1579 1248 0 NA NA 1594 279 116 NA NA 941 298 143 NA
1706911200.0 12450.503 NA 493 222 0 NA NA 1567 1253 0 NA NA 1631 280 123 NA NA 935 296 146 NA
1706911200.0 12450.504 NA 475 NA NA NA NA 1563 NA NA NA NA 1564 NA NA NA NA 982 NA NA NA
1706911200.0 12450.506 NA 493 216 0 NA NA 1590 1256 0 NA NA 1678 268 126 NA NA 1006 276 151 NA
1706911200.0 12450.507 NA 497 223 0 NA NA 1608 1253 0 NA NA 1599 276 130 NA NA 964 295 155 NA
1706911200.0 12450.508 NA 475 NA NA NA NA 1518 NA NA NA NA 1584 NA NA NA NA 996 NA NA NA
1706911200.0 12461.502 NA 480 207 0 NA NA 1515 1195 0 NA NA 1610 260 97 NA NA 942 288 120 NA
1706911200.0 141.008506 NA 455 225 0 NA NA 1587 1272 0 NA NA 2049 504 82 NA NA 1207 328 114 NA
1706911200.0 141.008507 NA 458 240 0 NA NA 1592 1293 0 NA NA 2054 712 86 NA NA 1208 381 114 NA
1706911200.0 141.008508 NA 452 177 NA NA NA 1580 1228 NA NA NA 2011 152 NA NA NA 1311 170 NA NA
1706911200.0 141.008512 NA 452 200 0 NA NA 1591 1189 0 NA NA 1949 308 85 NA NA 1078 280 112 NA
1706911200.0 141.008513 NA 455 203 0 NA NA 1584 1191 0 NA NA 1960 346 89 NA NA 1314 294 118 NA
1706911200.0 141.008514 NA 453 164 NA NA NA 1577 1150 NA NA NA 1980 149 NA NA NA 1256 170 NA NA
1706911200.0 141.008522 NA 453 201 0 NA NA 1565 1170 0 NA NA 1986 312 82 NA NA 1246 268 110 NA
1706911200.0 141.008523 NA 447 202 0 NA NA 1576 1173 0 NA NA 2030 351 84 NA NA 1286 289 115 NA
1706911200.0 141.008524 NA 452 159 NA NA NA 1583 1115 NA NA NA 1977 146 NA NA NA 1287 165 NA NA
1706911200.0 141.008583 NA 256 0 NA NA NA 1334 0 NA NA NA 852 117 NA NA NA 532 140 NA NA
1706911200.0 160.03502 222 337 202 639 200 336 461 288 1895 280 5771 656 104 4285 258 6168 627 120 2238 275
1706911200.0 24861.502 NA 616 315 0 NA NA 1635 1603 0 NA NA 949 413 87 NA NA 1026 386 121 NA
