Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1707001200.0 250407.0 251 0 134 NA NA NA NA NA 293 0 156 NA NA NA NA NA 665 199 399 NA NA NA NA NA 752 212 444 NA NA NA NA NA
1707001200.0 250408.0 266 0 134 NA NA NA NA NA 312 0 158 NA NA NA NA NA 879 220 390 NA NA NA NA NA 972 229 454 NA NA NA NA NA
1707001200.0 250409.0 270 0 136 NA NA NA NA NA 318 0 161 NA NA NA NA NA 1194 232 470 NA NA NA NA NA 1285 241 512 NA NA NA NA NA
1707001200.0 25202.0 NA 235 348 0 NA NA NA NA NA 276 405 0 NA NA NA NA NA 2395 3395 1314 NA NA NA NA NA 2908 3758 1340 NA NA NA NA
1707001200.0 25208.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1707001200.0 25209.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1707001200.0 25210.0 91 238 343 0 NA NA NA NA 156 275 401 0 NA NA NA NA 2862 1724 2352 1258 NA NA NA NA 4286 2017 2603 1281 NA NA NA NA
1707001200.0 25211.0 88 242 360 0 NA NA NA NA 156 286 414 0 NA NA NA NA 3132 2489 3466 1199 NA NA NA NA 4502 2941 4028 1223 NA NA NA NA
1707001200.0 25212.0 85 233 344 0 NA NA NA NA 156 278 406 0 NA NA NA NA 2600 2184 2675 1312 NA NA NA NA 4259 2666 2998 1338 NA NA NA NA
1707001200.0 25213.0 88 236 356 0 NA NA NA NA 156 279 401 0 NA NA NA NA 3625 2196 2816 1222 NA NA NA NA 5298 2826 3155 1241 NA NA NA NA
1707001200.0 25400.0 295 0 134 NA NA NA NA NA 358 0 157 NA NA NA NA NA 2339 245 397 NA NA NA NA NA 2637 255 448 NA NA NA NA NA
1707001200.0 25402.0 305 0 134 NA NA NA NA NA 365 0 156 NA NA NA NA NA 2797 250 409 NA NA NA NA NA 3083 259 449 NA NA NA NA NA
1707001200.0 25403.0 282 0 134 NA NA NA NA NA 356 0 153 NA NA NA NA NA 1955 248 353 NA NA NA NA NA 2201 256 383 NA NA NA NA NA
1707001200.0 25405.0 298 0 134 NA NA NA NA NA 360 0 153 NA NA NA NA NA 2118 250 324 NA NA NA NA NA 2386 263 360 NA NA NA NA NA
1707001200.0 25406.0 302 0 136 NA NA NA NA NA 357 0 155 NA NA NA NA NA 1879 241 342 NA NA NA NA NA 2105 250 409 NA NA NA NA NA
1707001200.0 25407.0 285 0 134 NA NA NA NA NA 341 0 155 NA NA NA NA NA 1815 233 341 NA NA NA NA NA 2036 243 387 NA NA NA NA NA
1707001200.0 25408.0 303 0 136 NA NA NA NA NA 380 0 161 NA NA NA NA NA 3347 255 482 NA NA NA NA NA 3650 264 523 NA NA NA NA NA
1707001200.0 25409.0 296 0 135 NA NA NA NA NA 356 0 160 NA NA NA NA NA 2352 247 415 NA NA NA NA NA 2645 257 474 NA NA NA NA NA
1707001200.0 26.0 NA 104 231 0 NA NA NA NA NA 146 264 0 NA NA NA NA NA 1494 1041 416 NA NA NA NA NA 1533 1103 438 NA NA NA NA
1707001200.0 27.0 NA 105 227 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1502 1039 423 NA NA NA NA NA 1534 1089 445 NA NA NA NA
1707001200.0 28.0 NA 106 227 0 NA NA NA NA NA 146 256 0 NA NA NA NA NA 1626 1489 432 NA NA NA NA NA 1657 1528 449 NA NA NA NA
1707001200.0 280.0 112 103 225 0 NA NA NA NA 169 148 254 0 NA NA NA NA 4121 294 373 390 NA NA NA NA 4222 318 423 410 NA NA NA NA
1707001200.0 281.0 111 157 257 0 NA NA NA NA 216 195 288 0 NA NA NA NA 2903 343 741 415 NA NA NA NA 2960 417 841 430 NA NA NA NA
1707001200.0 29.0 NA 105 232 0 NA NA NA NA NA 146 265 0 NA NA NA NA NA 1507 1126 408 NA NA NA NA NA 1540 1176 423 NA NA NA NA
1707001200.0 3.0 65 98 164 NA NA NA NA NA 101 146 187 NA NA NA NA NA 5094 203 729 NA NA NA NA NA 5158 223 753 NA NA NA NA NA
1707001200.0 30.0 NA 106 227 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1535 1239 433 NA NA NA NA NA 1573 1279 447 NA NA NA NA
1707001200.0 300.0 106 238 321 0 NA NA NA NA 136 279 356 0 NA NA NA NA 2034 890 1548 169 NA NA NA NA 2155 993 1671 181 NA NA NA NA
1707001200.0 301.0 106 239 323 0 NA NA NA NA 133 284 357 0 NA NA NA NA 2702 866 1568 184 NA NA NA NA 3044 992 1690 195 NA NA NA NA
1707001200.0 302.0 104 239 309 0 NA NA NA NA 136 278 354 0 NA NA NA NA 1703 852 1508 174 NA NA NA NA 1809 932 1625 187 NA NA NA NA
1707001200.0 31.0 NA 103 227 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1486 974 410 NA NA NA NA NA 1535 1023 435 NA NA NA NA
1707001200.0 32.0 NA 105 229 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1547 1130 414 NA NA NA NA NA 1584 1160 433 NA NA NA NA
1707001200.0 33.0 NA 104 228 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1511 939 402 NA NA NA NA NA 1565 991 426 NA NA NA NA
1707001200.0 34.0 77 102 222 0 NA NA NA NA 97 148 254 0 NA NA NA NA 2792 292 369 374 NA NA NA NA 2827 320 392 390 NA NA NA NA
1707001200.0 35.0 NA 107 229 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1581 1314 431 NA NA NA NA NA 1609 1359 444 NA NA NA NA
1707001200.0 36.0 NA 105 233 0 NA NA NA NA NA 146 259 0 NA NA NA NA NA 1553 5364 407 NA NA NA NA NA 1626 5437 422 NA NA NA NA
1707001200.0 37.0 NA 106 231 0 NA NA NA NA NA 146 258 0 NA NA NA NA NA 1691 2095 458 NA NA NA NA NA 1947 2152 478 NA NA NA NA
1707001200.0 39.0 NA 107 225 0 NA NA NA NA NA 146 258 0 NA NA NA NA NA 1702 2990 424 NA NA NA NA NA 1740 3054 440 NA NA NA NA
1707001200.0 4.17 NA 55 250 0 151 NA NA NA NA 72 277 0 182 NA NA NA NA 98 1723 310 462 NA NA NA NA 113 1832 325 521 NA NA NA
1707001200.0 4.23 NA 82 246 0 NA NA NA NA NA 105 284 0 NA NA NA NA NA 106 1681 409 NA NA NA NA NA 159 1756 428 NA NA NA NA
1707001200.0 4.24 NA 75 243 0 NA NA NA NA NA 91 281 0 NA NA NA NA NA 84 1797 364 NA NA NA NA NA 98 1862 382 NA NA NA NA
1707001200.0 4.25 NA 75 240 0 NA NA NA NA NA 93 278 0 NA NA NA NA NA 85 1731 361 NA NA NA NA NA 97 1811 385 NA NA NA NA
1707001200.0 4.26 NA 73 254 0 NA NA NA NA NA 89 282 0 NA NA NA NA NA 86 2154 383 NA NA NA NA NA 100 2212 420 NA NA NA NA
1707001200.0 4.27 NA 73 255 0 NA NA NA NA NA 91 281 0 NA NA NA NA NA 102 2300 367 NA NA NA NA NA 116 2395 388 NA NA NA NA
1707001200.0 4.28 NA 82 241 0 NA NA NA NA NA 110 282 0 NA NA NA NA NA 95 1314 757 NA NA NA NA NA 206 1413 784 NA NA NA NA
1707001200.0 4.29 NA 55 252 0 154 NA NA NA NA 73 279 0 182 NA NA NA NA 106 2030 347 502 NA NA NA NA 124 2111 364 577 NA NA NA
1707001200.0 4.34 NA 80 259 0 NA NA NA NA NA 102 284 0 NA NA NA NA NA 113 2138 381 NA NA NA NA NA 178 2201 409 NA NA NA NA
1707001200.0 4.36 NA 73 256 0 NA NA NA NA NA 90 280 0 NA NA NA NA NA 100 2347 351 NA NA NA NA NA 112 2405 378 NA NA NA NA
1707001200.0 4.37 NA 73 256 0 NA NA NA NA NA 90 289 0 NA NA NA NA NA 107 2910 360 NA NA NA NA NA 125 3004 378 NA NA NA NA
1707001200.0 4.4 NA 54 249 0 NA NA NA NA NA 74 287 0 NA NA NA NA NA 107 2677 343 NA NA NA NA NA 119 2747 359 NA NA NA NA
1707001200.0 4.41 NA 54 255 0 NA NA NA NA NA 73 292 0 NA NA NA NA NA 129 3897 342 NA NA NA NA NA 143 3990 396 NA NA NA NA
1707001200.0 4.42 NA 54 251 0 NA NA NA NA NA 74 303 0 NA NA NA NA NA 136 4734 350 NA NA NA NA NA 154 4827 376 NA NA NA NA
1707001200.0 4.43 NA 56 251 0 NA NA NA NA NA 75 287 0 NA NA NA NA NA 102 2452 355 NA NA NA NA NA 116 2505 383 NA NA NA NA
1707001200.0 4.44 NA 53 250 0 NA NA NA NA NA 73 284 0 NA NA NA NA NA 119 3303 343 NA NA NA NA NA 143 3384 355 NA NA NA NA
1707001200.0 4.45 NA 53 253 0 NA NA NA NA NA 73 301 0 NA NA NA NA NA 135 4851 343 NA NA NA NA NA 146 4950 354 NA NA NA NA
1707001200.0 4.51 NA 54 248 0 NA NA NA NA NA 74 307 0 NA NA NA NA NA 131 4254 363 NA NA NA NA NA 148 4333 386 NA NA NA NA
1707001200.0 4.52 NA 53 257 0 NA NA NA NA NA 73 304 0 NA NA NA NA NA 133 5240 353 NA NA NA NA NA 146 5333 366 NA NA NA NA
1707001200.0 4.53 NA 54 257 0 NA NA NA NA NA 74 300 0 NA NA NA NA NA 135 4989 349 NA NA NA NA NA 150 5105 367 NA NA NA NA
1707001200.0 4.54 NA 54 252 0 NA NA NA NA NA 73 303 0 NA NA NA NA NA 129 4863 327 NA NA NA NA NA 139 4947 337 NA NA NA NA
1707001200.0 4.55 NA 54 258 0 NA NA NA NA NA 73 304 0 NA NA NA NA NA 137 5967 329 NA NA NA NA NA 153 6058 344 NA NA NA NA
1707001200.0 4.57 NA 70 266 0 NA NA NA NA NA 87 314 0 NA NA NA NA NA 126 6000 352 NA NA NA NA NA 152 6099 363 NA NA NA NA
1707001200.0 4.58 NA 63 254 0 NA NA NA NA NA 83 289 0 NA NA NA NA NA 109 3400 367 NA NA NA NA NA 132 3545 379 NA NA NA NA
1707001200.0 4.6 NA 254 0 NA NA NA NA NA NA 282 0 NA NA NA NA NA NA 1335 230 NA NA NA NA NA NA 1407 251 NA NA NA NA NA
1707001200.0 4.61 NA 53 253 0 NA NA NA NA NA 73 304 0 NA NA NA NA NA 129 4859 333 NA NA NA NA NA 146 4938 341 NA NA NA NA
1707001200.0 4.63 NA 55 258 0 NA NA NA NA NA 73 302 0 NA NA NA NA NA 136 5430 346 NA NA NA NA NA 147 5525 360 NA NA NA NA
1707001200.0 4.64 NA 53 265 0 NA NA NA NA NA 73 306 0 NA NA NA NA NA 134 5189 328 NA NA NA NA NA 149 5287 342 NA NA NA NA
1707001200.0 4.65 NA 53 258 0 NA NA NA NA NA 72 304 0 NA NA NA NA NA 147 7487 346 NA NA NA NA NA 166 7584 364 NA NA NA NA
1707001200.0 4.67 NA 70 275 0 NA NA NA NA NA 87 316 0 NA NA NA NA NA 133 6256 357 NA NA NA NA NA 154 6384 371 NA NA NA NA
1707001200.0 4.68 NA 61 251 0 NA NA NA NA NA 82 299 0 NA NA NA NA NA 125 4742 365 NA NA NA NA NA 144 4824 404 NA NA NA NA
1707001200.0 4.71 NA 54 255 0 NA NA NA NA NA 74 298 0 NA NA NA NA NA 124 3579 350 NA NA NA NA NA 155 3720 365 NA NA NA NA
1707001200.0 4.73 NA 55 260 0 NA NA NA NA NA 75 302 0 NA NA NA NA NA 136 5237 346 NA NA NA NA NA 144 5322 364 NA NA NA NA
1707001200.0 4.74 NA 54 254 0 NA NA NA NA NA 74 295 0 NA NA NA NA NA 126 4313 334 NA NA NA NA NA 144 4390 350 NA NA NA NA
1707001200.0 4.75 NA 54 256 0 NA NA NA NA NA 74 304 0 NA NA NA NA NA 139 4942 325 NA NA NA NA NA 150 5020 339 NA NA NA NA
1707001200.0 4.77 NA 70 264 0 NA NA NA NA NA 87 313 0 NA NA NA NA NA 128 5927 341 NA NA NA NA NA 154 6027 353 NA NA NA NA
1707001200.0 4.78 NA 61 254 0 NA NA NA NA NA 82 292 0 NA NA NA NA NA 113 3911 351 NA NA NA NA NA 136 4007 366 NA NA NA NA
1707001200.0 4000.0 NA 106 234 NA NA NA NA NA NA 146 261 NA NA NA NA NA NA 1758 2066 NA NA NA NA NA NA 1800 2119 NA NA NA NA NA
1707001200.0 4002.0 NA 105 228 NA NA NA NA NA NA 146 254 NA NA NA NA NA NA 1509 1082 NA NA NA NA NA NA 1553 1126 NA NA NA NA NA
1707001200.0 4003.0 NA 106 227 NA NA NA NA NA NA 146 254 NA NA NA NA NA NA 1559 1240 NA NA NA NA NA NA 1603 1292 NA NA NA NA NA
1707001200.0 4006.0 68 114 241 NA NA NA NA NA 88 151 271 NA NA NA NA NA 836 487 744 NA NA NA NA NA 852 567 846 NA NA NA NA NA
1707001200.0 4007.0 60 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 268 49 103 NA NA NA NA NA 283 55 109 NA NA NA NA NA
1707001200.0 43.0 NA 105 228 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 1567 1662 445 NA NA NA NA NA 1597 1714 464 NA NA NA NA
1707001200.0 44.0 NA 105 228 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1529 1288 410 NA NA NA NA NA 1570 1325 425 NA NA NA NA
1707001200.0 45.0 NA 105 228 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1532 1304 417 NA NA NA NA NA 1568 1343 437 NA NA NA NA
1707001200.0 500199.0 135 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 3342 NA NA NA NA NA NA NA 3922 NA NA NA NA NA NA NA
1707001200.0 500200.1 86 135 214 NA NA NA NA NA 107 162 247 NA NA NA NA NA 3758 498 1497 NA NA NA NA NA 4142 595 1603 NA NA NA NA NA
1707001200.0 500202.0 NA 142 288 0 NA NA NA NA NA 192 327 0 NA NA NA NA NA 3728 1931 407 NA NA NA NA NA 3976 2005 428 NA NA NA NA
1707001200.0 50202.0 NA 129 304 0 NA NA NA NA NA 159 345 0 NA NA NA NA NA 1110 1998 425 NA NA NA NA NA 1330 2311 443 NA NA NA NA
1707001200.0 513.0 35 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 7 22 9 NA NA NA NA NA 2962 28 20 NA NA NA NA NA
1707001200.0 516.0 35 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 7 21 10 NA NA NA NA NA 4099 32 17 NA NA NA NA NA
1707001200.0 519.0 35 49 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 7 21 9 NA NA NA NA NA 4035 28 17 NA NA NA NA NA
1707001200.0 521.0 35 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 7 24 10 NA NA NA NA NA 3982 29 17 NA NA NA NA NA
1707001200.0 525.0 35 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 7 24 10 NA NA NA NA NA 3161 29 18 NA NA NA NA NA
1707001200.0 528.0 35 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 7 24 10 NA NA NA NA NA 3583 29 18 NA NA NA NA NA
1707001200.0 554.0 35 48 0 NA NA NA NA NA 131 64 0 NA NA NA NA NA 6 27 9 NA NA NA NA NA 2671 36 16 NA NA NA NA NA
1707001200.0 556.0 35 49 0 NA NA NA NA NA 131 65 0 NA NA NA NA NA 6 30 8 NA NA NA NA NA 310 32 12 NA NA NA NA NA
1707001200.0 6.0 NA 105 226 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1266 541 352 NA NA NA NA NA 1299 599 368 NA NA NA NA
