Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706911200.0 1.0 158 176 287 NA NA NA NA NA NA 274 246 427 NA NA NA NA NA NA 1114 302 888 NA NA NA NA NA NA 829 498 1053 NA NA NA NA NA NA
1706911200.0 10.0 NA 214 391 0 NA NA NA NA NA NA 308 560 0 NA NA NA NA NA NA 1263 2817 388 NA NA NA NA NA NA 531 1847 438 NA NA NA NA NA
1706911200.0 1000.0 NA 369 250 0 113 NA NA NA NA NA 520 328 0 175 NA NA NA NA NA 2220 741 288 261 NA NA NA NA NA 1930 1049 405 397 NA NA NA NA
1706911200.0 10001.0 NA 295 469 0 154 173 NA NA NA NA 382 663 0 226 266 NA NA NA NA 1502 1480 393 328 510 NA NA NA NA 809 1624 494 559 807 NA NA NA
1706911200.0 10002.0 NA 285 463 0 154 173 NA NA NA NA 390 644 0 222 264 NA NA NA NA 1456 1542 375 329 514 NA NA NA NA 1005 2197 425 638 742 NA NA NA
1706911200.0 10003.0 NA 296 474 0 154 176 NA NA NA NA 391 678 0 229 260 NA NA NA NA 1449 1544 385 327 503 NA NA NA NA 788 2514 461 612 599 NA NA NA
1706911200.0 10004.0 NA 295 457 0 154 172 NA NA NA NA 395 664 0 224 258 NA NA NA NA 1444 1460 384 317 489 NA NA NA NA 676 1661 570 540 662 NA NA NA
1706911200.0 10005.0 NA 289 465 0 154 174 NA NA NA NA 380 655 0 225 262 NA NA NA NA 1459 1523 398 324 505 NA NA NA NA 1189 2107 476 647 732 NA NA NA
1706911200.0 10006.0 NA 295 456 0 153 169 NA NA NA NA 390 686 0 226 256 NA NA NA NA 1441 1435 378 337 477 NA NA NA NA 655 1604 449 655 635 NA NA NA
1706911200.0 10007.0 NA 295 475 0 184 173 NA NA NA NA 392 670 0 291 254 NA NA NA NA 1528 1537 398 341 497 NA NA NA NA 995 2194 679 635 688 NA NA NA
1706911200.0 10008.0 NA 298 476 0 185 174 NA NA NA NA 389 663 0 285 263 NA NA NA NA 1510 1500 417 339 504 NA NA NA NA 792 1514 848 453 594 NA NA NA
1706911200.0 10009.0 NA 298 479 0 183 174 NA NA NA NA 390 663 0 288 266 NA NA NA NA 1529 1558 409 340 517 NA NA NA NA 972 1799 607 742 747 NA NA NA
1706911200.0 1001.0 NA 326 191 0 0 0 0 0 0 NA 461 266 0 0 0 0 0 0 NA 1980 401 89 70 92 215 121 211 NA 2827 747 293 207 176 338 265 293
1706911200.0 1001.2 NA 539 238 0 0 0 0 0 NA NA 764 364 0 0 0 0 0 NA NA 9180 756 97 114 130 137 140 NA NA 3689 717 124 231 392 214 288 NA
1706911200.0 1001.3 NA 520 236 0 NA NA NA NA NA NA 738 367 0 NA NA NA NA NA NA 7436 732 263 NA NA NA NA NA NA 2827 565 402 NA NA NA NA NA
1706911200.0 1002.0 NA 366 140 NA NA NA NA NA NA NA 503 185 NA NA NA NA NA NA NA 2379 199 NA NA NA NA NA NA NA 2120 212 NA NA NA NA NA NA
1706911200.0 1002.3 NA 509 227 0 NA NA NA NA NA NA 712 354 0 NA NA NA NA NA NA 5874 637 267 NA NA NA NA NA NA 2450 737 485 NA NA NA NA NA
1706911200.0 1002.4 NA 522 0 NA NA NA NA NA NA NA 731 0 NA NA NA NA NA NA NA 8766 367 NA NA NA NA NA NA NA 3100 405 NA NA NA NA NA NA
1706911200.0 10023.0 NA 290 454 0 153 170 NA NA NA NA 387 689 0 223 255 NA NA NA NA 1446 1449 395 328 460 NA NA NA NA 756 1617 463 684 564 NA NA NA
