Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706479200.0 1.0 162 144 287 NA NA NA NA NA NA 280 254 415 NA NA NA NA NA NA 1316 322 929 NA NA NA NA NA NA 1303 339 1277 NA NA NA NA NA NA
1706479200.0 10.0 NA 214 376 0 NA NA NA NA NA NA 307 552 0 NA NA NA NA NA NA 1258 2836 435 NA NA NA NA NA NA 729 2439 841 NA NA NA NA NA
1706479200.0 1000.0 NA 371 252 0 115 NA NA NA NA NA 508 331 0 181 NA NA NA NA NA 2224 725 305 257 NA NA NA NA NA 2256 1153 416 378 NA NA NA NA
1706479200.0 10001.0 NA 289 463 0 154 176 NA NA NA NA 394 681 0 229 264 NA NA NA NA 1386 1586 416 334 515 NA NA NA NA 623 2495 525 491 646 NA NA NA
1706479200.0 10002.0 NA 293 476 0 155 174 NA NA NA NA 381 684 0 223 269 NA NA NA NA 1382 1544 428 335 522 NA NA NA NA 704 1769 576 594 714 NA NA NA
1706479200.0 10003.0 NA 290 465 0 155 176 NA NA NA NA 416 661 0 221 259 NA NA NA NA 1438 1563 425 343 521 NA NA NA NA 870 1837 578 602 607 NA NA NA
1706479200.0 10004.0 NA 298 475 0 155 174 NA NA NA NA 392 671 0 224 263 NA NA NA NA 1393 1562 423 335 491 NA NA NA NA 794 2403 686 569 554 NA NA NA
1706479200.0 10005.0 NA 296 476 0 153 168 NA NA NA NA 401 676 0 225 261 NA NA NA NA 1388 1541 419 347 526 NA NA NA NA 617 1776 587 686 836 NA NA NA
1706479200.0 10006.0 NA 259 470 0 153 170 NA NA NA NA 387 651 0 228 261 NA NA NA NA 1393 1544 411 335 485 NA NA NA NA 786 1879 517 553 607 NA NA NA
1706479200.0 10007.0 NA 295 466 0 184 173 NA NA NA NA 376 653 0 287 259 NA NA NA NA 1422 1561 416 351 502 NA NA NA NA 881 1925 513 596 630 NA NA NA
1706479200.0 10008.0 NA 294 477 0 185 174 NA NA NA NA 393 661 0 292 260 NA NA NA NA 1415 1571 426 346 510 NA NA NA NA 1081 2273 556 562 710 NA NA NA
1706479200.0 10009.0 NA 296 468 0 186 175 NA NA NA NA 390 688 0 290 257 NA NA NA NA 1416 1601 426 350 510 NA NA NA NA 943 2073 572 612 631 NA NA NA
1706479200.0 1001.0 NA 326 187 0 0 0 0 0 0 NA 467 262 0 0 0 0 0 0 NA 1990 415 100 81 99 263 129 268 NA 2154 541 612 310 153 459 225 608
1706479200.0 1001.2 NA 532 237 0 0 0 0 0 NA NA 768 369 0 0 0 0 0 NA NA 9527 810 119 134 132 155 148 NA NA 3912 866 251 624 228 325 256 NA
1706479200.0 1001.3 NA 521 240 0 NA NA NA NA NA NA 763 373 0 NA NA NA NA NA NA 7097 745 258 NA NA NA NA NA NA 2636 581 328 NA NA NA NA NA
1706479200.0 1002.0 NA 364 133 NA NA NA NA NA NA NA 509 178 NA NA NA NA NA NA NA 2537 217 NA NA NA NA NA NA NA 2400 266 NA NA NA NA NA NA
1706479200.0 1002.3 NA 505 227 0 NA NA NA NA NA NA 721 362 0 NA NA NA NA NA NA 5864 652 252 NA NA NA NA NA NA 2325 802 302 NA NA NA NA NA
1706479200.0 1002.4 NA 523 0 NA NA NA NA NA NA NA 729 0 NA NA NA NA NA NA NA 8702 380 NA NA NA NA NA NA NA 3350 408 NA NA NA NA NA NA
