Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 135.11 425 0 194 155 NA NA NA 581 0 282 253 NA NA NA 924 223 637 361 NA NA NA 735 370 724 560 NA NA NA
1707084000.0 135.13 402 0 NA NA NA NA NA 575 0 NA NA NA NA NA 807 280 NA NA NA NA NA 1225 374 NA NA NA NA NA
1707084000.0 135.14 419 0 188 155 NA NA NA 579 0 278 248 NA NA NA 805 232 561 351 NA NA NA 863 621 796 421 NA NA NA
1707084000.0 135.8 182 NA NA NA NA NA NA 298 NA NA NA NA NA NA 612 NA NA NA NA NA NA 473 NA NA NA NA NA NA
1707084000.0 135.9 419 0 188 153 NA NA NA 589 0 286 252 NA NA NA 733 218 529 334 NA NA NA 974 476 795 519 NA NA NA
1707084000.0 136.72412 NA 265 0 NA NA NA NA NA 365 0 NA NA NA NA NA 1607 146 NA NA NA NA NA 1444 210 NA NA NA NA
1707084000.0 136.733 NA 251 128 0 NA NA NA NA 411 214 0 NA NA NA NA 781 240 201 NA NA NA NA 649 586 250 NA NA NA
1707084000.0 136.7611 NA 252 0 NA NA NA NA NA 351 0 NA NA NA NA NA 1816 148 NA NA NA NA NA 1524 302 NA NA NA NA
1707084000.0 136.76111 NA 253 0 NA NA NA NA NA 363 0 NA NA NA NA NA 1642 165 NA NA NA NA NA 1311 697 NA NA NA NA
1707084000.0 136.7803 NA 188 0 NA NA NA NA NA 273 0 NA NA NA NA NA 550 157 NA NA NA NA NA 1017 372 NA NA NA NA
1707084000.0 136.803 NA 182 417 0 NA NA NA NA 287 659 0 NA NA NA NA 362 2307 294 NA NA NA NA 710 2330 391 NA NA NA
1707084000.0 136.827 NA 183 449 0 NA NA NA NA 278 640 0 NA NA NA NA 332 2414 288 NA NA NA NA 501 2364 337 NA NA NA
1707084000.0 136.83111 NA 260 0 NA NA NA NA NA 375 0 NA NA NA NA NA 1733 152 NA NA NA NA NA 1285 238 NA NA NA NA
1707084000.0 136.861 NA 172 531 0 NA NA NA NA 274 810 0 NA NA NA NA 356 11415 341 NA NA NA NA 766 4443 458 NA NA NA
1707084000.0 136.863 NA 172 531 0 NA NA NA NA 268 801 0 NA NA NA NA 419 11933 342 NA NA NA NA 798 4886 440 NA NA NA
1707084000.0 136.9 NA 250 232 334 206 NA NA NA 399 358 489 296 NA NA NA 6172 971 1286 805 NA NA NA 6478 1310 1797 1061 NA NA
1707084000.0 1360.0 147 217 396 0 NA NA NA 261 318 574 0 NA NA NA 2362 281 1404 350 NA NA NA 1508 488 1711 577 NA NA NA
1707084000.0 1370.0 61 148 216 400 0 158 NA 86 270 316 559 0 266 NA 50 1855 347 1466 338 374 NA 265 1100 539 1769 409 660 NA
1707084000.0 138.1 NA 301 148 0 NA NA NA NA 488 259 0 NA NA NA NA 903 222 258 NA NA NA NA 977 275 386 NA NA NA
1707084000.0 138.2 NA 302 148 0 NA NA NA NA 482 260 0 NA NA NA NA 909 233 265 NA NA NA NA 668 399 386 NA NA NA
1707084000.0 138.3 NA 67 434 0 NA NA NA NA 106 680 0 NA NA NA NA 55 39330 307 NA NA NA NA 282 15861 386 NA NA NA
1707084000.0 138.4 NA 399 0 NA NA NA NA NA 584 0 NA NA NA NA NA 1243 324 NA NA NA NA NA 1175 424 NA NA NA NA
1707084000.0 139.002 NA 184 526 0 NA NA NA NA 272 726 0 NA NA NA NA 269 2200 346 NA NA NA NA 290 2557 401 NA NA NA
1707084000.0 139.004 NA 186 437 0 NA NA NA NA 290 638 0 NA NA NA NA 434 2432 323 NA NA NA NA 492 2328 452 NA NA NA
1707084000.0 140.004 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 133 1817 492 NA NA NA NA 186 2473 756 NA NA NA
1707084000.0 140.006 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 146 1805 482 NA NA NA NA 433 2374 550 NA NA NA
1707084000.0 140.007 NA 174 443 0 NA NA NA NA 265 645 0 NA NA NA NA 203 2201 489 NA NA NA NA 339 2576 582 NA NA NA
1707084000.0 140.008 NA 135 428 0 NA NA NA NA 252 609 0 NA NA NA NA 161 2037 488 NA NA NA NA 571 2524 565 NA NA NA
1707084000.0 140.009 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 136 1825 479 NA NA NA NA 215 2263 546 NA NA NA
1707084000.0 140.01 NA 187 461 0 NA NA NA NA 301 669 0 NA NA NA NA 609 3128 340 NA NA NA NA 624 2547 534 NA NA NA
1707084000.0 140.011 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 139 1812 484 NA NA NA NA 271 2429 612 NA NA NA
1707084000.0 140.021 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 139 1878 490 NA NA NA NA 226 2484 541 NA NA NA
1707084000.0 140.049 NA 175 526 0 NA NA NA NA 292 791 0 NA NA NA NA 507 11427 311 NA NA NA NA 688 4578 406 NA NA NA
1707084000.0 140.51 NA 93 270 0 NA NA NA NA 147 421 0 NA NA NA NA 314 1179 213 NA NA NA NA 351 1204 244 NA NA NA
1707084000.0 140.52 NA 313 272 0 NA NA NA NA 456 413 0 NA NA NA NA 1418 1193 226 NA NA NA NA 1139 1016 272 NA NA NA
1707084000.0 140.54 NA 405 0 NA NA NA NA NA 637 0 NA NA NA NA NA 1667 242 NA NA NA NA NA 1390 275 NA NA NA NA
1707084000.0 140.56 NA 749 0 NA NA NA NA NA 1257 0 NA NA NA NA NA 11260 313 NA NA NA NA NA 4668 384 NA NA NA NA
1707084000.0 140.5611 NA 204 0 NA NA NA NA NA 362 0 NA NA NA NA NA 1985 137 NA NA NA NA NA 1703 167 NA NA NA NA
