Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1706396400.0 10224.0 NA 150 218 0 NA NA NA NA NA 190 273 0 NA NA NA NA NA 1933 1688 204 NA NA NA NA NA 2583 2099 213 NA NA NA NA
1706396400.0 10225.0 NA 150 233 0 NA NA NA NA NA 194 277 0 NA NA NA NA NA 1982 1602 197 NA NA NA NA NA 2637 2023 208 NA NA NA NA
1706396400.0 103.0 72 100 220 NA NA NA NA NA 92 148 254 NA NA NA NA NA 464 146 247 NA NA NA NA NA 500 164 270 NA NA NA NA NA
1706396400.0 105.0 77 99 38 NA NA NA NA NA 97 148 53 NA NA NA NA NA 1319 246 2 NA NA NA NA NA 1447 266 7 NA NA NA NA NA
1706396400.0 106.0 60 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 256 53 94 NA NA NA NA NA 262 58 103 NA NA NA NA NA
1706396400.0 107.0 74 102 214 NA NA NA NA NA 97 148 254 NA NA NA NA NA 2550 269 324 NA NA NA NA NA 2594 297 415 NA NA NA NA NA
1706396400.0 108.0 78 103 225 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3491 274 377 NA NA NA NA NA 3552 295 451 NA NA NA NA NA
1706396400.0 109.0 77 105 224 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3833 284 416 NA NA NA NA NA 3882 302 439 NA NA NA NA NA
1706396400.0 11.0 NA 104 235 0 72 NA NA NA NA 146 264 0 90 NA NA NA NA 1261 628 372 26 NA NA NA NA 1286 679 390 114 NA NA NA
1706396400.0 110.0 66 101 219 NA NA NA NA NA 83 148 254 NA NA NA NA NA 376 239 262 NA NA NA NA NA 397 261 299 NA NA NA NA NA
1706396400.0 1102.0 NA 108 235 141 87 NA NA NA NA 146 262 175 112 NA NA NA NA 1683 1832 1608 120 NA NA NA NA 1722 1867 1625 125 NA NA NA
1706396400.0 111.0 58 101 222 NA NA NA NA NA 96 148 254 NA NA NA NA NA 1577 204 303 NA NA NA NA NA 1611 232 357 NA NA NA NA NA
1706396400.0 112.0 76 104 212 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2506 277 324 NA NA NA NA NA 2543 303 355 NA NA NA NA NA
1706396400.0 113.0 74 103 213 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2531 272 318 NA NA NA NA NA 2569 297 426 NA NA NA NA NA
1706396400.0 114.0 76 103 222 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2265 262 324 NA NA NA NA NA 2369 280 357 NA NA NA NA NA
1706396400.0 115.0 79 104 222 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3094 270 337 NA NA NA NA NA 3157 303 377 NA NA NA NA NA
1706396400.0 116.0 78 103 223 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2861 267 351 NA NA NA NA NA 2912 310 399 NA NA NA NA NA
1706396400.0 117.0 78 103 224 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3845 288 405 NA NA NA NA NA 3896 305 428 NA NA NA NA NA
1706396400.0 118.0 78 102 224 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2853 274 380 NA NA NA NA NA 2904 309 443 NA NA NA NA NA
1706396400.0 119.0 75 101 224 NA NA NA NA NA 97 148 254 NA NA NA NA NA 2371 271 322 NA NA NA NA NA 2416 305 355 NA NA NA NA NA
1706396400.0 12.0 NA 105 231 0 NA NA NA NA NA 146 259 0 NA NA NA NA NA 1421 1444 379 NA NA NA NA NA 1458 1524 401 NA NA NA NA
1706396400.0 120.0 67 98 218 NA NA NA NA NA 87 148 254 NA NA NA NA NA 329 234 255 NA NA NA NA NA 340 251 289 NA NA NA NA NA
1706396400.0 121.0 78 103 225 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3995 285 430 NA NA NA NA NA 4045 301 460 NA NA NA NA NA
1706396400.0 122.0 76 101 222 NA NA NA NA NA 96 148 254 NA NA NA NA NA 912 171 256 NA NA NA NA NA 930 188 293 NA NA NA NA NA
1706396400.0 123.1 205 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 377 NA NA NA NA NA NA NA 412 NA NA NA NA NA NA NA
1706396400.0 123.2 206 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 422 NA NA NA NA NA NA NA 434 NA NA NA NA NA NA NA
1706396400.0 123.3 191 NA NA NA NA NA NA NA 225 NA NA NA NA NA NA NA 252 NA NA NA NA NA NA NA 282 NA NA NA NA NA NA NA
1706396400.0 124.1 198 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 253 NA NA NA NA NA NA NA 279 NA NA NA NA NA NA NA
1706396400.0 124.2 204 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA 368 NA NA NA NA NA NA NA
1706396400.0 124.4 198 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 256 NA NA NA NA NA NA NA 280 NA NA NA NA NA NA NA
1706396400.0 124.5 199 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 263 NA NA NA NA NA NA NA 292 NA NA NA NA NA NA NA
1706396400.0 124.6 191 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 256 NA NA NA NA NA NA NA 282 NA NA NA NA NA NA NA
1706396400.0 125.0 79 104 223 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3226 267 325 NA NA NA NA NA 3272 300 365 NA NA NA NA NA
1706396400.0 126.0 67 98 219 NA NA NA NA NA 84 148 254 NA NA NA NA NA 650 238 272 NA NA NA NA NA 705 253 293 NA NA NA NA NA
1706396400.0 127.0 68 98 219 NA NA NA NA NA 88 148 254 NA NA NA NA NA 741 237 264 NA NA NA NA NA 759 261 313 NA NA NA NA NA
1706396400.0 128.0 66 99 219 NA NA NA NA NA 82 148 254 NA NA NA NA NA 311 238 258 NA NA NA NA NA 325 257 290 NA NA NA NA NA
1706396400.0 129.0 66 98 219 NA NA NA NA NA 83 148 254 NA NA NA NA NA 322 233 257 NA NA NA NA NA 336 255 285 NA NA NA NA NA
1706396400.0 13.0 NA 98 223 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 186 527 308 NA NA NA NA NA 215 557 329 NA NA NA NA
1706396400.0 130.0 68 100 219 NA NA NA NA NA 88 148 254 NA NA NA NA NA 381 242 261 NA NA NA NA NA 427 269 287 NA NA NA NA NA
1706396400.0 1301.0 81 161 202 NA NA NA NA NA 103 198 229 NA NA NA NA NA 1018 332 1044 NA NA NA NA NA 1355 409 1211 NA NA NA NA NA
1706396400.0 1302.0 87 172 198 NA NA NA NA NA 109 198 234 NA NA NA NA NA 4486 436 1210 NA NA NA NA NA 4602 482 1281 NA NA NA NA NA
1706396400.0 1303.0 85 175 211 NA NA NA NA NA 110 198 240 NA NA NA NA NA 5833 534 1489 NA NA NA NA NA 5940 574 1561 NA NA NA NA NA
1706396400.0 1306.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1307.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1308.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1309.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 131.0 69 101 219 NA NA NA NA NA 89 148 254 NA NA NA NA NA 769 240 270 NA NA NA NA NA 787 258 312 NA NA NA NA NA
1706396400.0 1310.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1311.0 NA 187 259 0 84 NA NA NA NA 216 291 0 102 NA NA NA NA 354 708 1201 60 NA NA NA NA 405 853 1219 126 NA NA NA
1706396400.0 1312.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1313.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1314.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1315.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1316.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1319.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 132.0 73 101 219 NA NA NA NA NA 95 148 254 NA NA NA NA NA 1854 257 318 NA NA NA NA NA 1972 274 354 NA NA NA NA NA
1706396400.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1325.0 NA 194 286 0 90 NA NA NA NA 225 316 0 109 NA NA NA NA 465 1093 1170 102 NA NA NA NA 520 1164 1191 147 NA NA NA
1706396400.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 133.0 77 105 225 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4120 284 466 NA NA NA NA NA 4177 303 492 NA NA NA NA NA
1706396400.0 1330.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1334.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1335.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1336.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1337.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1338.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1339.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 134.0 NA 242 51 0 NA NA NA NA NA 274 70 0 NA NA NA NA NA 1885 5 6 NA NA NA NA NA 1948 13 9 NA NA NA NA
1706396400.0 134.701 NA 52 271 0 NA NA NA NA NA 80 310 0 NA NA NA NA NA 117 3340 336 NA NA NA NA NA 132 3443 358 NA NA NA NA
1706396400.0 134.702 NA 57 260 0 NA NA NA NA NA 78 299 0 NA NA NA NA NA 134 4278 335 NA NA NA NA NA 148 4373 352 NA NA NA NA
1706396400.0 134.703 NA 58 260 0 NA NA NA NA NA 82 313 0 NA NA NA NA NA 132 4294 344 NA NA NA NA NA 143 4406 360 NA NA NA NA
1706396400.0 134.704 NA 56 253 0 NA NA NA NA NA 78 303 0 NA NA NA NA NA 132 4254 328 NA NA NA NA NA 140 4373 347 NA NA NA NA
1706396400.0 134.705 NA 59 273 0 NA NA NA NA NA 82 315 0 NA NA NA NA NA 130 4679 349 NA NA NA NA NA 140 4800 361 NA NA NA NA
1706396400.0 134.706 NA 60 263 0 NA NA NA NA NA 81 312 0 NA NA NA NA NA 136 4618 355 NA NA NA NA NA 147 4747 365 NA NA NA NA
1706396400.0 134.707 NA 59 260 0 NA NA NA NA NA 81 300 0 NA NA NA NA NA 137 4169 339 NA NA NA NA NA 146 4276 352 NA NA NA NA
1706396400.0 134.708 NA 58 259 0 NA NA NA NA NA 79 303 0 NA NA NA NA NA 130 3952 364 NA NA NA NA NA 140 4045 378 NA NA NA NA
1706396400.0 134.709 NA 60 271 0 NA NA NA NA NA 82 309 0 NA NA NA NA NA 125 4191 381 NA NA NA NA NA 137 4301 394 NA NA NA NA
1706396400.0 134.71 NA 53 263 0 NA NA NA NA NA 74 299 0 NA NA NA NA NA 107 2741 320 NA NA NA NA NA 115 2866 350 NA NA NA NA
1706396400.0 134.801 NA 57 262 0 NA NA NA NA NA 80 303 0 NA NA NA NA NA 120 3134 319 NA NA NA NA NA 133 3241 334 NA NA NA NA
1706396400.0 134.802 NA 57 264 0 NA NA NA NA NA 82 317 0 NA NA NA NA NA 166 5452 354 NA NA NA NA NA 176 5559 370 NA NA NA NA
1706396400.0 134.803 NA 57 254 0 NA NA NA NA NA 82 308 0 NA NA NA NA NA 161 4906 355 NA NA NA NA NA 172 5016 374 NA NA NA NA
1706396400.0 134.804 NA 57 262 0 NA NA NA NA NA 81 315 0 NA NA NA NA NA 166 5458 351 NA NA NA NA NA 179 5571 365 NA NA NA NA
1706396400.0 134.805 NA 59 267 0 NA NA NA NA NA 83 319 0 NA NA NA NA NA 162 5330 333 NA NA NA NA NA 177 5430 344 NA NA NA NA
1706396400.0 134.806 NA 59 264 0 NA NA NA NA NA 80 319 0 NA NA NA NA NA 170 5846 340 NA NA NA NA NA 189 5968 354 NA NA NA NA
1706396400.0 134.807 NA 100 282 0 NA NA NA NA NA 142 337 0 NA NA NA NA NA 533 5466 406 NA NA NA NA NA 555 5592 422 NA NA NA NA
1706396400.0 134.808 NA 101 284 0 NA NA NA NA NA 142 333 0 NA NA NA NA NA 545 5637 379 NA NA NA NA NA 572 5754 394 NA NA NA NA
1706396400.0 134.809 NA 57 260 0 NA NA NA NA NA 79 299 0 NA NA NA NA NA 172 5049 334 NA NA NA NA NA 186 5169 351 NA NA NA NA
1706396400.0 134.81 NA 56 256 0 NA NA NA NA NA 80 307 0 NA NA NA NA NA 171 5081 331 NA NA NA NA NA 186 5200 348 NA NA NA NA
1706396400.0 134.811 NA 58 262 0 NA NA NA NA NA 81 312 0 NA NA NA NA NA 169 5440 355 NA NA NA NA NA 183 5556 369 NA NA NA NA
1706396400.0 134.812 NA 55 259 0 NA NA NA NA NA 78 298 0 NA NA NA NA NA 124 3159 319 NA NA NA NA NA 134 3279 340 NA NA NA NA
1706396400.0 134.813 NA 144 75 0 NA NA NA NA NA 194 96 0 NA NA NA NA NA 429 53 99 NA NA NA NA NA 475 67 110 NA NA NA NA
1706396400.0 134.901 NA 56 258 0 NA NA NA NA NA 80 295 0 NA NA NA NA NA 125 3205 323 NA NA NA NA NA 138 3312 339 NA NA NA NA
1706396400.0 134.902 NA 59 257 0 NA NA NA NA NA 83 301 0 NA NA NA NA NA 148 3930 352 NA NA NA NA NA 157 4039 368 NA NA NA NA
1706396400.0 134.903 NA 61 257 0 NA NA NA NA NA 83 293 0 NA NA NA NA NA 139 3666 351 NA NA NA NA NA 146 3765 362 NA NA NA NA
1706396400.0 134.904 NA 58 262 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 150 4307 333 NA NA NA NA NA 157 4394 349 NA NA NA NA
1706396400.0 134.905 NA 59 259 0 NA NA NA NA NA 81 294 0 NA NA NA NA NA 140 3618 349 NA NA NA NA NA 153 3710 364 NA NA NA NA
1706396400.0 134.906 NA 57 262 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 143 4304 361 NA NA NA NA NA 157 4435 377 NA NA NA NA
1706396400.0 134.907 NA 100 262 0 NA NA NA NA NA 142 315 0 NA NA NA NA NA 451 3945 347 NA NA NA NA NA 474 4050 362 NA NA NA NA
1706396400.0 134.908 NA 102 281 0 NA NA NA NA NA 144 310 0 NA NA NA NA NA 427 4042 357 NA NA NA NA NA 454 4188 370 NA NA NA NA
1706396400.0 134.909 NA 59 255 0 NA NA NA NA NA 82 293 0 NA NA NA NA NA 145 3782 359 NA NA NA NA NA 156 3881 374 NA NA NA NA
1706396400.0 134.91 NA 58 260 0 NA NA NA NA NA 81 295 0 NA NA NA NA NA 142 3596 332 NA NA NA NA NA 153 3699 358 NA NA NA NA
1706396400.0 134.911 NA 58 261 0 NA NA NA NA NA 81 296 0 NA NA NA NA NA 143 3693 351 NA NA NA NA NA 154 3782 364 NA NA NA NA
1706396400.0 134.912 NA 55 258 0 NA NA NA NA NA 78 284 0 NA NA NA NA NA 123 2757 320 NA NA NA NA NA 131 2878 355 NA NA NA NA
1706396400.0 134.99601 NA 58 266 0 NA NA NA NA NA 81 311 0 NA NA NA NA NA 168 5906 364 NA NA NA NA NA 180 6045 379 NA NA NA NA
1706396400.0 134.99602 NA 57 256 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 145 3461 328 NA NA NA NA NA 159 3553 339 NA NA NA NA
1706396400.0 134.99603 NA 58 256 0 NA NA NA NA NA 81 303 0 NA NA NA NA NA 161 4899 362 NA NA NA NA NA 176 5018 377 NA NA NA NA
1706396400.0 134.99901 NA 58 263 0 NA NA NA NA NA 81 297 0 NA NA NA NA NA 149 3538 349 NA NA NA NA NA 159 3800 361 NA NA NA NA
1706396400.0 1340.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1341.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1343.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1344.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1345.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1347.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1348.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 135.1 261 0 133 NA NA NA NA NA 302 0 161 NA NA NA NA NA 618 189 533 NA NA NA NA NA 693 199 589 NA NA NA NA NA
1706396400.0 135.11 260 0 134 NA NA NA NA NA 307 0 160 NA NA NA NA NA 782 210 486 NA NA NA NA NA 846 221 521 NA NA NA NA NA
1706396400.0 135.12 256 0 131 NA NA NA NA NA 297 0 154 NA NA NA NA NA 525 187 383 NA NA NA NA NA 588 199 432 NA NA NA NA NA
1706396400.0 135.2 242 0 131 NA NA NA NA NA 279 0 149 NA NA NA NA NA 375 173 370 NA NA NA NA NA 441 184 409 NA NA NA NA NA
1706396400.0 135.3 242 0 131 NA NA NA NA NA 279 0 156 NA NA NA NA NA 380 167 372 NA NA NA NA NA 440 180 426 NA NA NA NA NA
1706396400.0 135.4 257 0 132 NA NA NA NA NA 299 0 161 NA NA NA NA NA 536 186 376 NA NA NA NA NA 590 198 417 NA NA NA NA NA
1706396400.0 135.5 255 0 131 NA NA NA NA NA 296 0 154 NA NA NA NA NA 495 188 380 NA NA NA NA NA 557 199 419 NA NA NA NA NA
1706396400.0 135.6 257 0 133 NA NA NA NA NA 299 0 157 NA NA NA NA NA 545 183 530 NA NA NA NA NA 619 191 576 NA NA NA NA NA
1706396400.0 135.7 257 0 132 NA NA NA NA NA 298 0 157 NA NA NA NA NA 478 182 507 NA NA NA NA NA 554 194 564 NA NA NA NA NA
1706396400.0 135.8 105 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 155 NA NA NA NA NA NA NA 189 NA NA NA NA NA NA NA
1706396400.0 135.9 258 0 132 NA NA NA NA NA 299 0 157 NA NA NA NA NA 471 193 380 NA NA NA NA NA 554 204 421 NA NA NA NA NA
1706396400.0 1350.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1351.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1352.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1353.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1354.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1355.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1706396400.0 1356.0 86 195 277 0 134 NA NA NA 107 218 327 0 161 NA NA NA 3274 429 1568 1284 417 NA NA NA 3371 497 1663 1314 453 NA NA NA
1706396400.0 136.721 NA 187 278 0 NA NA NA NA NA 231 333 0 NA NA NA NA NA 2390 5999 645 NA NA NA NA NA 2567 6118 662 NA NA NA NA
1706396400.0 136.722 NA 187 298 0 NA NA NA NA NA 236 350 0 NA NA NA NA NA 2858 6534 715 NA NA NA NA NA 3334 6662 729 NA NA NA NA
1706396400.0 136.723 NA 188 286 0 NA NA NA NA NA 234 326 0 NA NA NA NA NA 2758 6347 746 NA NA NA NA NA 3228 6464 765 NA NA NA NA
1706396400.0 136.724 NA 191 295 0 NA NA NA NA NA 234 352 0 NA NA NA NA NA 3871 7451 645 NA NA NA NA NA 4353 7615 661 NA NA NA NA
1706396400.0 136.725 NA 189 300 0 NA NA NA NA NA 233 355 0 NA NA NA NA NA 2666 6388 744 NA NA NA NA NA 3127 6507 763 NA NA NA NA
1706396400.0 136.726 NA 192 287 0 NA NA NA NA NA 230 336 0 NA NA NA NA NA 2973 6657 713 NA NA NA NA NA 3442 6780 729 NA NA NA NA
