Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1706479200.0 1.0 159 177 286 NA NA NA NA NA NA 278 246 408 NA NA NA NA NA NA 1181 308 913 NA NA NA NA NA NA 896 509 1189 NA NA NA NA NA NA
1706479200.0 10.0 NA 216 391 0 NA NA NA NA NA NA 307 554 0 NA NA NA NA NA NA 1239 2766 385 NA NA NA NA NA NA 556 1823 423 NA NA NA NA NA
1706479200.0 1000.0 NA 371 251 0 116 NA NA NA NA NA 512 342 0 186 NA NA NA NA NA 2242 739 300 246 NA NA NA NA NA 1897 956 429 336 NA NA NA NA
1706479200.0 10001.0 NA 297 467 0 156 175 NA NA NA NA 390 673 0 229 261 NA NA NA NA 1446 1476 381 341 474 NA NA NA NA 610 1593 423 884 496 NA NA NA
1706479200.0 10002.0 NA 296 467 0 156 175 NA NA NA NA 386 653 0 224 263 NA NA NA NA 1468 1496 413 317 482 NA NA NA NA 595 1593 807 434 514 NA NA NA
1706479200.0 10003.0 NA 299 478 0 155 177 NA NA NA NA 395 666 0 229 268 NA NA NA NA 1484 1545 393 323 512 NA NA NA NA 752 1642 681 581 677 NA NA NA
1706479200.0 10004.0 NA 296 462 0 156 175 NA NA NA NA 398 673 0 232 268 NA NA NA NA 1450 1475 379 338 471 NA NA NA NA 587 1604 426 869 505 NA NA NA
1706479200.0 10005.0 NA 299 474 0 155 177 NA NA NA NA 402 677 0 229 260 NA NA NA NA 1469 1453 400 339 529 NA NA NA NA 888 1525 540 692 922 NA NA NA
1706479200.0 10006.0 NA 293 464 0 154 171 NA NA NA NA 381 649 0 223 259 NA NA NA NA 1485 1397 387 320 454 NA NA NA NA 644 1391 460 438 506 NA NA NA
1706479200.0 10007.0 NA 299 475 0 185 173 NA NA NA NA 387 664 0 292 261 NA NA NA NA 1466 1526 408 328 506 NA NA NA NA 705 1988 831 474 723 NA NA NA
1706479200.0 10008.0 NA 299 473 0 184 174 NA NA NA NA 389 656 0 297 259 NA NA NA NA 1458 1523 380 312 515 NA NA NA NA 845 1759 530 368 1118 NA NA NA
1706479200.0 10009.0 NA 299 478 0 185 176 NA NA NA NA 401 662 0 289 263 NA NA NA NA 1469 1496 392 335 528 NA NA NA NA 842 1608 476 655 974 NA NA NA
1706479200.0 1001.0 NA 326 144 0 0 0 0 0 0 NA 459 269 0 0 0 0 0 0 NA 1979 420 94 73 98 214 128 202 NA 2134 1091 433 207 216 356 253 227
1706479200.0 1001.2 NA 537 244 0 0 0 0 0 NA NA 782 372 0 0 0 0 0 NA NA 9411 755 108 121 132 134 135 NA NA 3798 638 350 291 414 266 260 NA
1706479200.0 1001.3 NA 518 0 NA NA NA NA NA NA NA 748 0 NA NA NA NA NA NA NA 7466 0 NA NA NA NA NA NA NA 2866 0 NA NA NA NA NA NA
1706479200.0 1002.0 NA 369 142 NA NA NA NA NA NA NA 520 188 NA NA NA NA NA NA NA 2432 194 NA NA NA NA NA NA NA 2573 184 NA NA NA NA NA NA
1706479200.0 1002.3 NA 503 231 0 NA NA NA NA NA NA 725 352 0 NA NA NA NA NA NA 5856 603 270 NA NA NA NA NA NA 2463 529 347 NA NA NA NA NA
1706479200.0 1002.4 NA 519 0 NA NA NA NA NA NA NA 733 0 NA NA NA NA NA NA NA 8931 378 NA NA NA NA NA NA NA 3498 428 NA NA NA NA NA NA
