Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 1309.0 NA 234 418 0 NA NA NA NA 323 576 0 NA NA NA NA 342 1519 350 NA NA NA NA 384 1742 409 NA NA NA
1707084000.0 1310.0 NA 231 415 0 NA NA NA NA 327 551 0 NA NA NA NA 350 1498 347 NA NA NA NA 757 1996 419 NA NA NA
1707084000.0 1311.0 NA 221 426 0 130 NA NA NA 322 579 0 191 NA NA NA 340 1117 370 259 NA NA NA 528 1409 514 471 NA NA
1707084000.0 1313.0 NA 238 421 0 NA NA NA NA 322 564 0 NA NA NA NA 311 1723 346 NA NA NA NA 463 2152 392 NA NA NA
1707084000.0 1314.0 NA 235 402 0 NA NA NA NA 319 584 0 NA NA NA NA 337 1517 362 NA NA NA NA 413 1842 568 NA NA NA
1707084000.0 1316.0 NA 226 399 0 NA NA NA NA 314 579 0 NA NA NA NA 324 1435 316 NA NA NA NA 701 2263 391 NA NA NA
1707084000.0 1325.1 NA 236 251 0 NA NA NA NA 325 375 0 NA NA NA NA 346 582 320 NA NA NA NA 527 764 404 NA NA NA
1707084000.0 1325.2 NA 238 413 0 NA NA NA NA 319 582 0 NA NA NA NA 351 1551 335 NA NA NA NA 561 2166 378 NA NA NA
1707084000.0 1325.3 NA 237 243 0 NA NA NA NA 330 374 0 NA NA NA NA 354 577 311 NA NA NA NA 487 820 381 NA NA NA
1707084000.0 1325.4 NA 237 417 0 NA NA NA NA 326 584 0 NA NA NA NA 353 1586 347 NA NA NA NA 522 2089 397 NA NA NA
1707084000.0 1325.516 NA 246 0 NA NA NA NA NA 356 0 NA NA NA NA NA 1607 155 NA NA NA NA NA 1340 207 NA NA NA NA
1707084000.0 1325.517 NA 245 0 NA NA NA NA NA 331 0 NA NA NA NA NA 1652 163 NA NA NA NA NA 1400 292 NA NA NA NA
1707084000.0 1326.0 NA 234 399 0 NA NA NA NA 322 571 0 NA NA NA NA 332 1437 339 NA NA NA NA 503 1806 398 NA NA NA
1707084000.0 1332.0 NA 234 378 0 NA NA NA NA 319 560 0 NA NA NA NA 340 1494 346 NA NA NA NA 442 2238 422 NA NA NA
1707084000.0 1334.0 NA 236 415 0 NA NA NA NA 329 572 0 NA NA NA NA 344 1470 368 NA NA NA NA 475 1843 454 NA NA NA
1707084000.0 1335.0 NA 230 410 0 NA NA NA NA 320 557 0 NA NA NA NA 340 1424 335 NA NA NA NA 591 1874 378 NA NA NA
1707084000.0 1336.0 NA 228 386 0 NA NA NA NA 319 578 0 NA NA NA NA 378 2158 349 NA NA NA NA 1027 2436 397 NA NA NA
1707084000.0 1337.0 NA 248 433 0 NA NA NA NA 339 597 0 NA NA NA NA 373 1894 369 NA NA NA NA 419 2005 492 NA NA NA
1707084000.0 1339.0 NA 237 421 0 NA NA NA NA 327 570 0 NA NA NA NA 356 1718 349 NA NA NA NA 397 1834 428 NA NA NA
1707084000.0 134.701 NA 104 408 0 NA NA NA NA 180 566 0 NA NA NA NA 161 3502 306 NA NA NA NA 460 2807 390 NA NA NA
1707084000.0 134.71 NA 105 403 0 NA NA NA NA 178 572 0 NA NA NA NA 147 3112 290 NA NA NA NA 206 2406 345 NA NA NA
1707084000.0 134.801 NA 108 409 0 NA NA NA NA 188 572 0 NA NA NA NA 160 3249 291 NA NA NA NA 237 2393 343 NA NA NA
1707084000.0 134.905 NA 108 388 0 NA NA NA NA 182 565 0 NA NA NA NA 157 3754 300 NA NA NA NA 228 2688 433 NA NA NA
